Time,Vo,Pe,S2.Pm,S2.Cp,S2.pitch,S2.v_ms,S2.lambda,S2.RPM,S2.rad_s,S2.torque
0.0001,0.0008,0,0.661592,0.00589545,15,18,0,0,0,0
0.0002,0.0016,1.24243e-010,1.22085,0.010879,15,18,0.526515,905.012,94.7726,0.00446221
0.0003,0.0024,8.1296e-010,1.22093,0.0108797,15,18,0.526572,905.111,94.783,0.00848388
0.0004,0.0032,2.83821e-009,1.22098,0.0108801,15,18,0.526606,905.169,94.789,0.0112266
0.0005,0.004,7.19197e-009,1.22099,0.0108802,15,18,0.526613,905.18,94.7903,0.0133014
0.0006,0.0048,1.49905e-008,1.22097,0.0108801,15,18,0.526599,905.158,94.7879,0.0148646
0.0007,0.0056,2.74156e-008,1.22093,0.0108797,15,18,0.526571,905.109,94.7827,0.0160298
0.0008,0.0064,4.56756e-008,1.22087,0.0108792,15,18,0.526531,905.04,94.7756,0.0168967
0.0009,0.0072,7.09803e-008,1.22081,0.0108786,15,18,0.526483,904.957,94.7669,0.0175362
0.001,0.008,1.04526e-007,1.22073,0.0108779,15,18,0.526429,904.864,94.7571,0.0180052
0.0011,0.0088,1.47485e-007,1.22065,0.0108772,15,18,0.52637,904.763,94.7466,0.018332
0.0012,0.0096,2.01004e-007,1.22056,0.0108764,15,18,0.526308,904.657,94.7355,0.0185452
0.0013,0.0104,2.66196e-007,1.22047,0.0108756,15,18,0.526244,904.547,94.724,0.0186873
0.0014,0.0112,3.44149e-007,1.22038,0.0108748,15,18,0.526179,904.436,94.7123,0.0187867
0.0015,0.012,4.35918e-007,1.22029,0.010874,15,18,0.526114,904.323,94.7004,0.0188294
0.0016,0.0128,5.4253e-007,1.22019,0.0108731,15,18,0.526048,904.209,94.6886,0.0188294
0.0017,0.0136,6.64988e-007,1.2201,0.0108723,15,18,0.525982,904.096,94.6767,0.0188152
0.0018,0.0144,8.04267e-007,1.22001,0.0108715,15,18,0.525916,903.983,94.6649,0.0187583
0.0019,0.0152,9.61323e-007,1.21992,0.0108707,15,18,0.525851,903.871,94.6532,0.0187157
0.002,0.016,1.13709e-006,1.21983,0.0108699,15,18,0.525787,903.761,94.6416,0.0186446
0.0021,0.0168,1.33247e-006,1.21974,0.0108691,15,18,0.525723,903.651,94.6302,0.0185736
0.0022,0.0176,1.54836e-006,1.21965,0.0108683,15,18,0.52566,903.544,94.6189,0.0184883
0.0023,0.0184,1.78565e-006,1.21956,0.0108675,15,18,0.525599,903.438,94.6078,0.0183888
0.0024,0.0192,2.04517e-006,1.21948,0.0108668,15,18,0.525538,903.334,94.5969,0.0183036
0.0025,0.02,2.32779e-006,1.21939,0.010866,15,18,0.525479,903.231,94.5861,0.0182041
0.0026,0.0208,2.63431e-006,1.21931,0.0108653,15,18,0.52542,903.131,94.5756,0.0181046
0.0027,0.0216,2.96556e-006,1.21923,0.0108646,15,18,0.525363,903.032,94.5653,0.0180052
0.0028,0.0224,3.32234e-006,1.21915,0.0108639,15,18,0.525306,902.935,94.5551,0.0179199
0.0029,0.0232,3.70541e-006,1.21907,0.0108632,15,18,0.525251,902.84,94.5452,0.0178062
0.003,0.024,4.11556e-006,1.219,0.0108625,15,18,0.525197,902.747,94.5354,0.0177209
0.0031,0.0248,4.55354e-006,1.21892,0.0108618,15,18,0.525144,902.656,94.5259,0.0176215
0.0032,0.0256,5.02009e-006,1.21885,0.0108612,15,18,0.525092,902.567,94.5166,0.0175078
0.0033,0.0264,5.51594e-006,1.21878,0.0108605,15,18,0.525041,902.479,94.5074,0.0174083
0.0034,0.0272,6.0418e-006,1.21871,0.0108599,15,18,0.524992,902.394,94.4985,0.0173088
0.0035,0.028,6.5984e-006,1.21864,0.0108593,15,18,0.524943,902.311,94.4897,0.0172093
0.0036,0.0288,7.18641e-006,1.21857,0.0108587,15,18,0.524896,902.229,94.4812,0.0171099
0.0037,0.0296,7.80651e-006,1.21851,0.0108581,15,18,0.524849,902.15,94.4729,0.0170104
0.0038,0.0304,8.45939e-006,1.21844,0.0108576,15,18,0.524804,902.072,94.4647,0.0169251
0.0039,0.0312,9.14569e-006,1.21838,0.010857,15,18,0.52476,901.996,94.4568,0.0168257
0.004,0.032,9.86605e-006,1.21832,0.0108565,15,18,0.524717,901.922,94.4491,0.0167262
0.0041,0.0328,1.06211e-005,1.21826,0.0108559,15,18,0.524675,901.85,94.4415,0.0166267
0.0042,0.0336,1.14115e-005,1.21821,0.0108554,15,18,0.524634,901.78,94.4342,0.0165272
0.0043,0.0344,1.22378e-005,1.21815,0.0108549,15,18,0.524594,901.711,94.427,0.0164277
0.0044,0.0352,1.31007e-005,1.2181,0.0108545,15,18,0.524556,901.645,94.42,0.0163283
0.0045,0.036,1.40007e-005,1.21804,0.010854,15,18,0.524518,901.58,94.4133,0.016243
0.0046,0.0368,1.49384e-005,1.21799,0.0108535,15,18,0.524482,901.517,94.4067,0.0161435
0.0047,0.0376,1.59144e-005,1.21794,0.0108531,15,18,0.524446,901.456,94.4003,0.0160441
0.0048,0.0384,1.69292e-005,1.21789,0.0108527,15,18,0.524412,901.397,94.3941,0.0159588
0.0049,0.0392,1.79833e-005,1.21785,0.0108522,15,18,0.524378,901.34,94.3881,0.0158593
0.005,0.04,1.90774e-005,1.2178,0.0108518,15,18,0.524346,901.284,94.3823,0.0157598
0.0051,0.0408,2.02119e-005,1.21776,0.0108514,15,18,0.524315,901.231,94.3766,0.0156746
0.0052,0.0416,2.13874e-005,1.21771,0.0108511,15,18,0.524284,901.179,94.3712,0.0155751
0.0053,0.0424,2.26042e-005,1.21767,0.0108507,15,18,0.524255,901.128,94.3659,0.0154898
0.0054,0.0432,2.38631e-005,1.21763,0.0108503,15,18,0.524227,901.08,94.3609,0.0153904
0.0055,0.044,2.51643e-005,1.2176,0.01085,15,18,0.5242,901.033,94.356,0.0153051
0.0056,0.0448,2.65085e-005,1.21756,0.0108497,15,18,0.524174,900.988,94.3513,0.0152198
0.0057,0.0456,2.7896e-005,1.21752,0.0108494,15,18,0.524149,900.945,94.3467,0.0151203
0.0058,0.0464,2.93218e-005,1.21752,0.0108493,15,18,0.524144,900.938,94.346,0.0117097
0.0059,0.0472,3.07822e-005,1.21753,0.0108494,15,18,0.524152,900.951,94.3474,0.0123634
0.006,0.048,3.22796e-005,1.21753,0.0108494,15,18,0.524155,900.957,94.348,0.0128892
0.0061,0.0488,3.38162e-005,1.21753,0.0108494,15,18,0.524153,900.953,94.3476,0.0132871
0.0062,0.0496,3.53939e-005,1.21752,0.0108493,15,18,0.524148,900.944,94.3466,0.0135572
0.0063,0.0504,3.70141e-005,1.21751,0.0108492,15,18,0.524139,900.929,94.3451,0.0137419
0.0064,0.0512,3.8678e-005,1.2175,0.0108491,15,18,0.524129,900.912,94.3433,0.0138698
0.0065,0.052,4.03867e-005,1.21748,0.010849,15,18,0.524118,900.893,94.3413,0.0139408
0.0066,0.0528,4.21411e-005,1.21746,0.0108488,15,18,0.524107,900.873,94.3392,0.0139835
0.0067,0.0536,4.39419e-005,1.21745,0.0108487,15,18,0.524095,900.852,94.337,0.0139977
0.0068,0.0544,4.57897e-005,1.21743,0.0108485,15,18,0.524083,900.832,94.3349,0.0139693
0.0069,0.0552,4.76853e-005,1.21741,0.0108484,15,18,0.524071,900.811,94.3327,0.0139551
0.007,0.056,4.9629e-005,1.2174,0.0108482,15,18,0.524059,900.792,94.3307,0.0139124
0.0071,0.0568,5.16214e-005,1.21738,0.0108481,15,18,0.524049,900.773,94.3288,0.0138414
0.0072,0.0576,5.36629e-005,1.21737,0.010848,15,18,0.524038,900.756,94.3269,0.0137845
0.0073,0.0584,5.57539e-005,1.21736,0.0108479,15,18,0.524029,900.739,94.3252,0.0137277
0.0074,0.0592,5.78948e-005,1.21734,0.0108478,15,18,0.52402,900.724,94.3236,0.0136708
0.0075,0.06,6.00859e-005,1.21733,0.0108477,15,18,0.524012,900.711,94.3222,0.0135856
0.0076,0.0608,6.23276e-005,1.21732,0.0108476,15,18,0.524005,900.698,94.3209,0.0135145
0.0077,0.0616,6.46201e-005,1.21731,0.0108475,15,18,0.523999,900.687,94.3198,0.0134435
0.0078,0.0624,6.69638e-005,1.21731,0.0108474,15,18,0.523993,900.678,94.3188,0.0133582
0.0079,0.0632,6.9359e-005,1.2173,0.0108474,15,18,0.523989,900.67,94.318,0.0132871
0.008,0.064,7.18059e-005,1.21729,0.0108473,15,18,0.523985,900.664,94.3173,0.0132019
0.0081,0.0648,7.43047e-005,1.21729,0.0108473,15,18,0.523982,900.659,94.3168,0.0131166
0.0082,0.0656,7.68558e-005,1.21729,0.0108473,15,18,0.52398,900.656,94.3164,0.0130456
0.0083,0.0664,7.94594e-005,1.21729,0.0108472,15,18,0.523979,900.654,94.3162,0.0129603
0.0084,0.0672,8.21156e-005,1.21729,0.0108472,15,18,0.523979,900.653,94.3162,0.0128892
0.0085,0.068,8.48248e-005,1.21729,0.0108472,15,18,0.52398,900.654,94.3163,0.012804
0.0086,0.0688,8.7587e-005,1.21729,0.0108473,15,18,0.523981,900.657,94.3166,0.0127187
0.0087,0.0696,9.04026e-005,1.21729,0.0108473,15,18,0.523984,900.661,94.317,0.0126477
0.0088,0.0704,9.32718e-005,1.2173,0.0108473,15,18,0.523987,900.667,94.3176,0.0125624
0.0089,0.0712,9.61946e-005,1.2173,0.0108474,15,18,0.523991,900.674,94.3184,0.0124913
0.009,0.072,9.91713e-005,1.21731,0.0108475,15,18,0.523996,900.683,94.3193,0.0124203
0.0091,0.0728,0.000102202,1.21732,0.0108475,15,18,0.524002,900.693,94.3203,0.012335
0.0092,0.0736,0.000105287,1.21733,0.0108476,15,18,0.524009,900.705,94.3216,0.012264
0.0093,0.0744,0.000108426,1.21734,0.0108477,15,18,0.524016,900.718,94.3229,0.0121787
0.0094,0.0752,0.00011162,1.21735,0.0108478,15,18,0.524025,900.732,94.3245,0.0121076
0.0095,0.076,0.000114869,1.21736,0.0108479,15,18,0.524034,900.748,94.3261,0.0120224
0.0096,0.0768,0.000118172,1.21738,0.0108481,15,18,0.524044,900.766,94.328,0.0119513
0.0097,0.0776,0.00012153,1.21739,0.0108482,15,18,0.524055,900.785,94.3299,0.0118803
0.0098,0.0784,0.000124944,1.21741,0.0108483,15,18,0.524067,900.805,94.3321,0.011795
0.0099,0.0792,0.000128412,1.21743,0.0108485,15,18,0.52408,900.827,94.3343,0.011724
0.01,0.08,0.000131936,1.21745,0.0108487,15,18,0.524093,900.85,94.3368,0.0116671
0.0101,0.0808,0.000135515,1.21747,0.0108488,15,18,0.524107,900.874,94.3393,0.0115818
0.0102,0.0816,0.000139149,1.21749,0.010849,15,18,0.524123,900.9,94.3421,0.0115108
0.0103,0.0824,0.000142839,1.21751,0.0108492,15,18,0.524139,900.928,94.3449,0.0114255
0.0104,0.0832,0.000146584,1.21753,0.0108494,15,18,0.524155,900.957,94.348,0.0113545
0.0105,0.084,0.000150386,1.21756,0.0108497,15,18,0.524173,900.987,94.3511,0.0112834
0.0106,0.0848,0.000154243,1.21758,0.0108499,15,18,0.524191,901.018,94.3544,0.0112124
0.0107,0.0856,0.000158155,1.21761,0.0108501,15,18,0.52421,901.051,94.3579,0.0111413
0.0108,0.0864,0.000162124,1.21764,0.0108504,15,18,0.52423,901.086,94.3615,0.0110703
0.0109,0.0872,0.000166148,1.21767,0.0108506,15,18,0.524251,901.121,94.3652,0.0109992
0.011,0.088,0.000170229,1.2177,0.0108509,15,18,0.524273,901.158,94.3691,0.0109281
0.0111,0.0888,0.000174365,1.21773,0.0108512,15,18,0.524295,901.197,94.3731,0.0108571
0.0112,0.0896,0.000178557,1.21776,0.0108515,15,18,0.524318,901.237,94.3773,0.0108002
0.0113,0.0904,0.000182798,1.21781,0.0108519,15,18,0.524356,901.301,94.384,0.00844125
0.0114,0.0912,0.000187082,1.21788,0.0108525,15,18,0.524401,901.38,94.3923,0.00888178
0.0115,0.092,0.000191412,1.21794,0.0108531,15,18,0.524444,901.453,94.4,0.00922284
0.0116,0.0928,0.00019579,1.21799,0.0108536,15,18,0.524484,901.521,94.407,0.00949285
0.0117,0.0936,0.000200218,1.21805,0.010854,15,18,0.52452,901.584,94.4137,0.00967759
0.0118,0.0944,0.000204698,1.2181,0.0108545,15,18,0.524556,901.645,94.42,0.00979128
0.0119,0.0952,0.000209231,1.21814,0.0108549,15,18,0.52459,901.703,94.4262,0.00987654
0.012,0.096,0.000213817,1.21819,0.0108553,15,18,0.524623,901.761,94.4322,0.00990497
0.0121,0.0968,0.000218457,1.21824,0.0108557,15,18,0.524656,901.818,94.4381,0.00993339
0.0122,0.0976,0.000223152,1.21828,0.0108561,15,18,0.524689,901.874,94.4441,0.00991918
0.0123,0.0984,0.000227901,1.21833,0.0108565,15,18,0.524722,901.931,94.45,0.00990497
0.0124,0.0992,0.000232706,1.21838,0.010857,15,18,0.524756,901.988,94.456,0.00989075
0.0125,0.1,0.000237567,1.21842,0.0108574,15,18,0.524789,902.046,94.4621,0.00984812
0.0126,0.1008,0.000242483,1.21847,0.0108578,15,18,0.524823,902.105,94.4682,0.00980549
0.0127,0.1016,0.000247454,1.21852,0.0108582,15,18,0.524858,902.165,94.4745,0.00974865
0.0128,0.1024,0.000252481,1.21857,0.0108587,15,18,0.524893,902.225,94.4808,0.00970601
0.0129,0.1032,0.000257564,1.21862,0.0108591,15,18,0.524929,902.287,94.4872,0.00964917
0.013,0.104,0.000262703,1.21867,0.0108596,15,18,0.524966,902.349,94.4938,0.00959233
0.0131,0.1048,0.000267897,1.21872,0.01086,15,18,0.525003,902.413,94.5005,0.00953548
0.0132,0.1056,0.000273146,1.21878,0.0108605,15,18,0.52504,902.478,94.5073,0.00946443
0.0133,0.1064,0.000278452,1.21883,0.010861,15,18,0.525079,902.544,94.5142,0.00940759
0.0134,0.1072,0.000283812,1.21889,0.0108615,15,18,0.525118,902.611,94.5212,0.00935074
0.0135,0.108,0.000289228,1.21894,0.010862,15,18,0.525157,902.679,94.5283,0.0092939
0.0136,0.1088,0.000294699,1.219,0.0108625,15,18,0.525198,902.749,94.5356,0.00922284
0.0137,0.1096,0.000300226,1.21906,0.010863,15,18,0.525239,902.819,94.543,0.009166
0.0138,0.1104,0.000305807,1.21911,0.0108635,15,18,0.525281,902.891,94.5505,0.00909495
0.0139,0.1112,0.000311444,1.21917,0.0108641,15,18,0.525323,902.964,94.5582,0.00905231
0.014,0.112,0.000317135,1.21923,0.0108646,15,18,0.525366,903.038,94.5659,0.00898126
0.0141,0.1128,0.000322881,1.2193,0.0108652,15,18,0.52541,903.114,94.5738,0.00891021
0.0142,0.1136,0.000328681,1.21936,0.0108657,15,18,0.525455,903.19,94.5818,0.00885336
0.0143,0.1144,0.000334536,1.21942,0.0108663,15,18,0.5255,903.268,94.59,0.00879652
0.0144,0.1152,0.000340445,1.21949,0.0108669,15,18,0.525546,903.346,94.5982,0.00873968
0.0145,0.116,0.000346408,1.21955,0.0108674,15,18,0.525592,903.426,94.6066,0.00866862
0.0146,0.1168,0.000352426,1.21962,0.010868,15,18,0.525639,903.508,94.6151,0.00861178
0.0147,0.1176,0.000358497,1.21969,0.0108686,15,18,0.525687,903.59,94.6237,0.00855493
0.0148,0.1184,0.000364621,1.21975,0.0108692,15,18,0.525736,903.673,94.6324,0.00849809
0.0149,0.1192,0.000370799,1.21982,0.0108699,15,18,0.525785,903.758,94.6413,0.00844125
0.015,0.12,0.000377031,1.21989,0.0108705,15,18,0.525835,903.843,94.6502,0.0083844
0.0151,0.1208,0.000383315,1.21996,0.0108711,15,18,0.525885,903.93,94.6593,0.00831335
0.0152,0.1216,0.000389653,1.22004,0.0108717,15,18,0.525936,904.018,94.6685,0.00825651
0.0153,0.1224,0.000396043,1.22011,0.0108724,15,18,0.525988,904.107,94.6778,0.00819966
0.0154,0.1232,0.000402486,1.22018,0.0108731,15,18,0.52604,904.197,94.6873,0.00814282
0.0155,0.124,0.000408982,1.22026,0.0108737,15,18,0.526093,904.288,94.6968,0.00808598
0.0156,0.1248,0.000415529,1.22033,0.0108744,15,18,0.526147,904.38,94.7065,0.00802913
0.0157,0.1256,0.000422129,1.22041,0.0108751,15,18,0.526201,904.474,94.7163,0.00795808
0.0158,0.1264,0.00042878,1.22049,0.0108758,15,18,0.526256,904.568,94.7262,0.00791545
0.0159,0.1272,0.000435483,1.22057,0.0108765,15,18,0.526312,904.664,94.7362,0.0078586
0.016,0.128,0.000442237,1.22064,0.0108772,15,18,0.526368,904.76,94.7463,0.00780176
0.0161,0.1288,0.000449043,1.22072,0.0108779,15,18,0.526425,904.858,94.7565,0.0077307
0.0162,0.1296,0.000455899,1.22081,0.0108786,15,18,0.526482,904.957,94.7668,0.00767386
0.0163,0.1304,0.000462806,1.22089,0.0108793,15,18,0.52654,905.056,94.7773,0.00763123
0.0164,0.1312,0.000469764,1.22097,0.0108801,15,18,0.526599,905.157,94.7878,0.00757439
0.0165,0.132,0.000476772,1.22105,0.0108808,15,18,0.526658,905.259,94.7985,0.00751754
0.0166,0.1328,0.000483829,1.22114,0.0108816,15,18,0.526718,905.362,94.8093,0.0074607
0.0167,0.1336,0.000490937,1.22122,0.0108823,15,18,0.526779,905.466,94.8202,0.00740386
0.0168,0.1344,0.000498094,1.22131,0.0108831,15,18,0.52684,905.571,94.8312,0.00736122
0.0169,0.1352,0.000505294,1.22141,0.010884,15,18,0.52691,905.692,94.8438,0.00582645
0.017,0.136,0.000512529,1.22151,0.0108849,15,18,0.526986,905.822,94.8575,0.00611067
0.0171,0.1368,0.000519804,1.22162,0.0108858,15,18,0.52706,905.95,94.8708,0.00632383
0.0172,0.1376,0.00052712,1.22172,0.0108868,15,18,0.527132,906.073,94.8838,0.00648015
0.0173,0.1384,0.000534479,1.22182,0.0108876,15,18,0.527203,906.195,94.8965,0.00659384
0.0174,0.1392,0.000541881,1.22192,0.0108885,15,18,0.527272,906.314,94.909,0.00665068
0.0175,0.14,0.000549328,1.22201,0.0108894,15,18,0.527341,906.432,94.9214,0.00669331
0.0176,0.1408,0.00055682,1.22211,0.0108902,15,18,0.527409,906.55,94.9337,0.00672173
0.0177,0.1416,0.000564358,1.22221,0.0108911,15,18,0.527478,906.667,94.946,0.00672173
0.0178,0.1424,0.000571941,1.2223,0.0108919,15,18,0.527546,906.785,94.9583,0.00672173
0.0179,0.1432,0.00057957,1.2224,0.0108928,15,18,0.527615,906.903,94.9706,0.00669331
0.018,0.144,0.000587245,1.2225,0.0108937,15,18,0.527683,907.021,94.983,0.00666489
0.0181,0.1448,0.000594966,1.22259,0.0108945,15,18,0.527753,907.14,94.9955,0.00663647
0.0182,0.1456,0.000602732,1.22269,0.0108954,15,18,0.527822,907.259,95.008,0.00659384
0.0183,0.1464,0.000610544,1.22279,0.0108963,15,18,0.527892,907.38,95.0206,0.0065512
0.0184,0.1472,0.000618401,1.22289,0.0108972,15,18,0.527962,907.501,95.0332,0.00650857
0.0185,0.148,0.000626303,1.22299,0.0108981,15,18,0.528033,907.622,95.046,0.00646594
0.0186,0.1488,0.00063425,1.22309,0.010899,15,18,0.528105,907.745,95.0588,0.00642331
0.0187,0.1496,0.000642242,1.22319,0.0108999,15,18,0.528176,907.868,95.0718,0.00636646
0.0188,0.1504,0.000650278,1.22329,0.0109008,15,18,0.528249,907.993,95.0848,0.00633804
0.0189,0.1512,0.000658357,1.2234,0.0109017,15,18,0.528322,908.118,95.0979,0.0062812
0.019,0.152,0.000666481,1.2235,0.0109026,15,18,0.528395,908.244,95.1111,0.00623857
0.0191,0.1528,0.000674648,1.2236,0.0109035,15,18,0.528469,908.371,95.1244,0.00618172
0.0192,0.1536,0.000682858,1.22371,0.0109045,15,18,0.528543,908.499,95.1378,0.00613909
0.0193,0.1544,0.000691111,1.22382,0.0109054,15,18,0.528618,908.628,95.1513,0.00609646
0.0194,0.1552,0.000699407,1.22392,0.0109064,15,18,0.528694,908.758,95.1649,0.00603961
0.0195,0.156,0.000707744,1.22403,0.0109073,15,18,0.52877,908.888,95.1786,0.00599698
0.0196,0.1568,0.000716124,1.22414,0.0109083,15,18,0.528846,909.02,95.1924,0.00595435
0.0197,0.1576,0.000724545,1.22425,0.0109093,15,18,0.528923,909.153,95.2062,0.00591172
0.0198,0.1584,0.000733007,1.22436,0.0109102,15,18,0.529001,909.286,95.2202,0.00585487
0.0199,0.1592,0.00074151,1.22447,0.0109112,15,18,0.529079,909.42,95.2343,0.00579803
0.02,0.16,0.000750054,1.22458,0.0109122,15,18,0.529158,909.555,95.2484,0.0057554
0.0201,0.1608,0.000758637,1.22469,0.0109132,15,18,0.529237,909.691,95.2626,0.00571276
0.0202,0.1616,0.000767261,1.2248,0.0109142,15,18,0.529317,909.828,95.277,0.00567013
0.0203,0.1624,0.000775924,1.22491,0.0109152,15,18,0.529397,909.966,95.2914,0.0056275
0.0204,0.1632,0.000784626,1.22503,0.0109162,15,18,0.529477,910.105,95.3059,0.00557066
0.0205,0.164,0.000793368,1.22514,0.0109173,15,18,0.529559,910.244,95.3205,0.00552802
0.0206,0.1648,0.000802147,1.22526,0.0109183,15,18,0.52964,910.384,95.3352,0.00548539
0.0207,0.1656,0.000810965,1.22537,0.0109193,15,18,0.529722,910.526,95.35,0.00542855
0.0208,0.1664,0.00081982,1.22549,0.0109204,15,18,0.529805,910.668,95.3649,0.00540012
0.0209,0.1672,0.000828713,1.22561,0.0109214,15,18,0.529888,910.811,95.3799,0.00534328
0.021,0.168,0.000837643,1.22573,0.0109225,15,18,0.529972,910.955,95.3949,0.00530065
0.0211,0.1688,0.00084661,1.22585,0.0109235,15,18,0.530056,911.099,95.4101,0.00525802
0.0212,0.1696,0.000855612,1.22597,0.0109246,15,18,0.530141,911.245,95.4253,0.00521538
0.0213,0.1704,0.000864651,1.22609,0.0109257,15,18,0.530226,911.391,95.4407,0.00515854
0.0214,0.1712,0.000873726,1.22621,0.0109267,15,18,0.530311,911.538,95.4561,0.00511591
0.0215,0.172,0.000882835,1.22633,0.0109278,15,18,0.530398,911.686,95.4716,0.00507328
0.0216,0.1728,0.00089198,1.22645,0.0109289,15,18,0.530484,911.835,95.4871,0.00503064
0.0217,0.1736,0.000901158,1.22657,0.01093,15,18,0.530571,911.985,95.5028,0.00498801
0.0218,0.1744,0.000910371,1.2267,0.0109311,15,18,0.530659,912.135,95.5186,0.00494538
0.0219,0.1752,0.000919618,1.22682,0.0109322,15,18,0.530747,912.286,95.5344,0.00490274
0.022,0.176,0.000928898,1.22695,0.0109333,15,18,0.530835,912.439,95.5503,0.0048459
0.0221,0.1768,0.000938211,1.22707,0.0109345,15,18,0.530924,912.591,95.5664,0.00480327
0.0222,0.1776,0.000947556,1.2272,0.0109356,15,18,0.531014,912.745,95.5824,0.00477485
0.0223,0.1784,0.000956934,1.22733,0.0109367,15,18,0.531103,912.9,95.5986,0.00473221
0.0224,0.1792,0.000966337,1.22746,0.0109379,15,18,0.531199,913.064,95.6158,0.00380851
0.0225,0.18,0.000975763,1.2276,0.0109392,15,18,0.531298,913.234,95.6336,0.00396483
0.0226,0.1808,0.000985211,1.22774,0.0109404,15,18,0.531396,913.402,95.6512,0.00407852
0.0227,0.1816,0.000994685,1.22788,0.0109416,15,18,0.531492,913.568,95.6686,0.00417799
0.0228,0.1824,0.00100418,1.22801,0.0109428,15,18,0.531588,913.733,95.6859,0.00423483
0.0229,0.1832,0.00101371,1.22815,0.010944,15,18,0.531684,913.897,95.7031,0.00424905
0.023,0.184,0.00102326,1.22828,0.0109452,15,18,0.531779,914.061,95.7202,0.00427747
0.0231,0.1848,0.00103284,1.22842,0.0109464,15,18,0.531874,914.224,95.7373,0.00427747
0.0232,0.1856,0.00104245,1.22855,0.0109476,15,18,0.531969,914.388,95.7545,0.00427747
0.0233,0.1864,0.00105208,1.22869,0.0109488,15,18,0.532064,914.551,95.7716,0.00424905
0.0234,0.1872,0.00106175,1.22882,0.01095,15,18,0.53216,914.716,95.7888,0.00423483
0.0235,0.188,0.00107143,1.22896,0.0109513,15,18,0.532256,914.88,95.806,0.0041922
0.0236,0.1888,0.00108115,1.22909,0.0109525,15,18,0.532352,915.045,95.8233,0.00416378
0.0237,0.1896,0.00109089,1.22923,0.0109537,15,18,0.532448,915.211,95.8406,0.00414957
0.0238,0.1904,0.00110066,1.22937,0.0109549,15,18,0.532545,915.377,95.858,0.00410694
0.0239,0.1912,0.00111045,1.22951,0.0109561,15,18,0.532642,915.544,95.8755,0.00407852
0.024,0.192,0.00112027,1.22964,0.0109574,15,18,0.532739,915.711,95.893,0.00403588
0.0241,0.1928,0.00113012,1.22978,0.0109586,15,18,0.532837,915.879,95.9107,0.00400746
0.0242,0.1936,0.00113998,1.22992,0.0109598,15,18,0.532935,916.048,95.9283,0.00396483
0.0243,0.1944,0.00114988,1.23006,0.0109611,15,18,0.533034,916.218,95.9461,0.0039222
0.0244,0.1952,0.00115979,1.2302,0.0109623,15,18,0.533133,916.388,95.9639,0.00387956
0.0245,0.196,0.00116974,1.23034,0.0109636,15,18,0.533232,916.559,95.9818,0.00385114
0.0246,0.1968,0.0011797,1.23048,0.0109648,15,18,0.533332,916.73,95.9998,0.00380851
0.0247,0.1976,0.00118969,1.23063,0.0109661,15,18,0.533432,916.903,96.0178,0.00376588
0.0248,0.1984,0.00119969,1.23077,0.0109674,15,18,0.533533,917.076,96.0359,0.00375167
0.0249,0.1992,0.00120972,1.23091,0.0109687,15,18,0.533634,917.249,96.0541,0.00369482
0.025,0.2,0.00121978,1.23106,0.0109699,15,18,0.533735,917.424,96.0724,0.0036664
0.0251,0.2008,0.00122985,1.2312,0.0109712,15,18,0.533837,917.599,96.0907,0.00362377
0.0252,0.2016,0.00123994,1.23135,0.0109725,15,18,0.53394,917.775,96.1091,0.00358114
0.0253,0.2024,0.00125006,1.23149,0.0109738,15,18,0.534042,917.951,96.1276,0.00355271
0.0254,0.2032,0.00126019,1.23164,0.0109751,15,18,0.534145,918.128,96.1462,0.00352429
0.0255,0.204,0.00127034,1.23179,0.0109764,15,18,0.534249,918.306,96.1648,0.00348166
0.0256,0.2048,0.00128051,1.23193,0.0109778,15,18,0.534353,918.485,96.1835,0.00343903
0.0257,0.2056,0.0012907,1.23208,0.0109791,15,18,0.534457,918.664,96.2023,0.00339639
0.0258,0.2064,0.00130091,1.23223,0.0109804,15,18,0.534562,918.844,96.2211,0.00336797
0.0259,0.2072,0.00131114,1.23238,0.0109817,15,18,0.534667,919.024,96.24,0.00333955
0.026,0.208,0.00132138,1.23253,0.0109831,15,18,0.534772,919.206,96.259,0.00329692
0.0261,0.2088,0.00133164,1.23268,0.0109844,15,18,0.534878,919.388,96.278,0.0032685
0.0262,0.2096,0.00134192,1.23283,0.0109858,15,18,0.534984,919.57,96.2972,0.00322586
0.0263,0.2104,0.00135221,1.23298,0.0109871,15,18,0.535091,919.753,96.3164,0.00318323
0.0264,0.2112,0.00136251,1.23313,0.0109885,15,18,0.535198,919.937,96.3356,0.00315481
0.0265,0.212,0.00137283,1.23329,0.0109898,15,18,0.535305,920.122,96.3549,0.00312639
0.0266,0.2128,0.00138317,1.23344,0.0109912,15,18,0.535413,920.307,96.3743,0.00308376
0.0267,0.2136,0.00139352,1.23359,0.0109926,15,18,0.535521,920.493,96.3938,0.00305533
0.0268,0.2144,0.00140388,1.23375,0.0109939,15,18,0.53563,920.679,96.4133,0.0030127
0.0269,0.2152,0.00141426,1.2339,0.0109953,15,18,0.535738,920.867,96.4329,0.00297007
0.027,0.216,0.00142465,1.23406,0.0109967,15,18,0.535848,921.054,96.4526,0.00295586
0.0271,0.2168,0.00143505,1.23421,0.0109981,15,18,0.535957,921.243,96.4723,0.00291323
0.0272,0.2176,0.00144547,1.23437,0.0109995,15,18,0.536067,921.432,96.4921,0.0028848
