Time,Vo,Pe,S2.Pm,S2.Cp,S2.pitch,S2.v_ms,S2.lambda,S2.RPM,S2.rad_s,S2.torque
0.0021,0.0168,1.3742e-006,3.05791,0.00904169,15,26,0.366551,910.078,95.3032,0.0208189
0.0022,0.0176,1.6e-006,3.05822,0.0090426,15,26,0.366637,910.293,95.3257,0.0208189
0.0023,0.0184,1.84885e-006,3.05853,0.00904351,15,26,0.366724,910.509,95.3483,0.0208047
0.0024,0.0192,2.12178e-006,3.05884,0.00904442,15,26,0.366811,910.724,95.3708,0.0207905
0.0025,0.02,2.41983e-006,3.05915,0.00904533,15,26,0.366898,910.94,95.3934,0.0207621
0.0026,0.0208,2.74402e-006,3.05946,0.00904624,15,26,0.366985,911.156,95.4161,0.0207478
0.0027,0.0216,3.09534e-006,3.05976,0.00904716,15,26,0.367072,911.373,95.4387,0.0207336
0.0028,0.0224,3.47482e-006,3.06007,0.00904807,15,26,0.367159,911.589,95.4614,0.0207052
0.0029,0.0232,3.88344e-006,3.06038,0.00904899,15,26,0.367247,911.806,95.4841,0.0206768
0.003,0.024,4.3222e-006,3.0607,0.00904991,15,26,0.367334,912.024,95.5069,0.0206484
0.0031,0.0248,4.79209e-006,3.06101,0.00905083,15,26,0.367422,912.242,95.5297,0.02062
0.0032,0.0256,5.29409e-006,3.06132,0.00905175,15,26,0.36751,912.46,95.5526,0.0206057
0.0033,0.0264,5.82917e-006,3.06163,0.00905268,15,26,0.367598,912.679,95.5755,0.0205773
0.0034,0.0272,6.39831e-006,3.06194,0.0090536,15,26,0.367686,912.898,95.5984,0.0205489
0.0035,0.028,7.00248e-006,3.06226,0.00905453,15,26,0.367775,913.117,95.6214,0.0205205
0.0036,0.0288,7.64263e-006,3.06257,0.00905546,15,26,0.367863,913.337,95.6445,0.0204921
0.0037,0.0296,8.31972e-006,3.06289,0.00905639,15,26,0.367952,913.558,95.6675,0.0204778
0.0038,0.0304,9.0347e-006,3.0632,0.00905733,15,26,0.368041,913.778,95.6906,0.0204494
0.0039,0.0312,9.78853e-006,3.06352,0.00905826,15,26,0.36813,914,95.7138,0.020421
0.004,0.032,1.05821e-005,3.06384,0.0090592,15,26,0.368219,914.221,95.737,0.0203926
0.0041,0.0328,1.14165e-005,3.06416,0.00906014,15,26,0.368309,914.443,95.7603,0.0203642
0.0042,0.0336,1.22925e-005,3.06447,0.00906108,15,26,0.368398,914.666,95.7835,0.0203357
0.0043,0.0344,1.3211e-005,3.06479,0.00906202,15,26,0.368488,914.888,95.8069,0.0203215
0.0044,0.0352,1.41731e-005,3.06511,0.00906297,15,26,0.368578,915.112,95.8303,0.0202789
0.0045,0.036,1.51796e-005,3.06543,0.00906392,15,26,0.368668,915.335,95.8537,0.0202647
0.0046,0.0368,1.62315e-005,3.06575,0.00906486,15,26,0.368758,915.559,95.8771,0.0202363
0.0047,0.0376,1.73296e-005,3.06608,0.00906582,15,26,0.368849,915.784,95.9007,0.0202078
0.0048,0.0384,1.84748e-005,3.0664,0.00906677,15,26,0.368939,916.009,95.9242,0.0201794
0.0049,0.0392,1.96682e-005,3.06672,0.00906772,15,26,0.36903,916.234,95.9478,0.0201652
0.005,0.04,2.09105e-005,3.06704,0.00906868,15,26,0.369121,916.46,95.9714,0.0201226
0.0051,0.0408,2.22026e-005,3.06737,0.00906963,15,26,0.369212,916.686,95.9951,0.0201084
0.0052,0.0416,2.35455e-005,3.06769,0.00907059,15,26,0.369303,916.912,96.0188,0.0200799
0.0053,0.0424,2.49401e-005,3.06802,0.00907156,15,26,0.369394,917.139,96.0426,0.0200515
0.0054,0.0432,2.63871e-005,3.06834,0.00907252,15,26,0.369486,917.366,96.0664,0.0200231
0.0055,0.044,2.78876e-005,3.06867,0.00907348,15,26,0.369578,917.594,96.0902,0.0200089
0.0056,0.0448,2.94423e-005,3.069,0.00907445,15,26,0.36967,917.822,96.1141,0.0199805
0.0057,0.0456,3.10452e-005,3.06939,0.00907561,15,26,0.36978,918.095,96.1427,0.0156462
0.0058,0.0464,3.26916e-005,3.06981,0.00907687,15,26,0.369899,918.392,96.1738,0.0165841
0.0059,0.0472,3.43852e-005,3.07022,0.00907808,15,26,0.370014,918.678,96.2037,0.0173657
0.006,0.048,3.6129e-005,3.07061,0.00907923,15,26,0.370124,918.95,96.2322,0.0179483
0.0061,0.0488,3.79257e-005,3.07099,0.00908034,15,26,0.37023,919.212,96.2597,0.0184031
0.0062,0.0496,3.97775e-005,3.07135,0.00908142,15,26,0.370332,919.467,96.2863,0.0187441
0.0063,0.0504,4.16862e-005,3.07171,0.00908248,15,26,0.370432,919.716,96.3124,0.0189999
0.0064,0.0512,4.36536e-005,3.07206,0.00908352,15,26,0.370531,919.96,96.338,0.0191847
0.0065,0.052,4.5681e-005,3.07241,0.00908454,15,26,0.370628,920.202,96.3633,0.0193126
0.0066,0.0528,4.777e-005,3.07275,0.00908555,15,26,0.370724,920.441,96.3883,0.019412
0.0067,0.0536,4.99216e-005,3.07309,0.00908656,15,26,0.37082,920.678,96.4132,0.0194973
0.0068,0.0544,5.21369e-005,3.07343,0.00908756,15,26,0.370915,920.914,96.4379,0.0195541
0.0069,0.0552,5.44172e-005,3.07377,0.00908856,15,26,0.37101,921.149,96.4625,0.0195683
0.007,0.056,5.67633e-005,3.0741,0.00908956,15,26,0.371104,921.384,96.4871,0.0195826
0.0071,0.0568,5.91762e-005,3.07444,0.00909055,15,26,0.371199,921.618,96.5116,0.0195968
0.0072,0.0576,6.16568e-005,3.07478,0.00909155,15,26,0.371293,921.852,96.5361,0.0195968
0.0073,0.0584,6.42061e-005,3.07511,0.00909254,15,26,0.371387,922.086,96.5606,0.0195968
0.0074,0.0592,6.68248e-005,3.07545,0.00909353,15,26,0.371481,922.32,96.5852,0.0195826
0.0075,0.06,6.9514e-005,3.07579,0.00909453,15,26,0.371576,922.555,96.6097,0.0195683
0.0076,0.0608,7.22742e-005,3.07612,0.00909552,15,26,0.37167,922.789,96.6342,0.0195683
0.0077,0.0616,7.51065e-005,3.07646,0.00909652,15,26,0.371765,923.023,96.6588,0.0195541
0.0078,0.0624,7.80117e-005,3.0768,0.00909752,15,26,0.371859,923.258,96.6834,0.0195257
0.0079,0.0632,8.09904e-005,3.07713,0.00909852,15,26,0.371954,923.493,96.708,0.0194973
0.008,0.064,8.40436e-005,3.07747,0.00909952,15,26,0.372049,923.729,96.7327,0.0194831
0.0081,0.0648,8.71719e-005,3.07781,0.00910052,15,26,0.372144,923.964,96.7573,0.0194689
0.0082,0.0656,9.03763e-005,3.07815,0.00910152,15,26,0.372239,924.2,96.782,0.0194404
0.0083,0.0664,9.36574e-005,3.07849,0.00910253,15,26,0.372334,924.437,96.8068,0.019412
0.0084,0.0672,9.70161e-005,3.07883,0.00910353,15,26,0.372429,924.673,96.8316,0.0193978
0.0085,0.068,0.000100453,3.07917,0.00910454,15,26,0.372525,924.91,96.8564,0.0193836
0.0086,0.0688,0.000103969,3.07951,0.00910555,15,26,0.37262,925.148,96.8812,0.0193552
0.0087,0.0696,0.000107565,3.07985,0.00910656,15,26,0.372716,925.385,96.9061,0.0193268
0.0088,0.0704,0.000111241,3.0802,0.00910757,15,26,0.372812,925.623,96.931,0.0193126
0.0089,0.0712,0.000114999,3.08054,0.00910859,15,26,0.372908,925.862,96.956,0.0192983
0.009,0.072,0.000118839,3.08088,0.0091096,15,26,0.373004,926.1,96.981,0.0192699
0.0091,0.0728,0.000122761,3.08123,0.00911062,15,26,0.3731,926.339,97.006,0.0192557
0.0092,0.0736,0.000126768,3.08157,0.00911164,15,26,0.373196,926.579,97.0311,0.0192273
0.0093,0.0744,0.000130858,3.08192,0.00911266,15,26,0.373293,926.818,97.0562,0.0191989
0.0094,0.0752,0.000135033,3.08226,0.00911368,15,26,0.37339,927.058,97.0813,0.0191704
0.0095,0.076,0.000139295,3.08261,0.0091147,15,26,0.373486,927.298,97.1065,0.0191562
0.0096,0.0768,0.000143642,3.08295,0.00911572,15,26,0.373583,927.539,97.1317,0.019142
0.0097,0.0776,0.000148077,3.0833,0.00911675,15,26,0.37368,927.78,97.1569,0.0191136
0.0098,0.0784,0.0001526,3.08365,0.00911778,15,26,0.373778,928.021,97.1822,0.0190852
0.0099,0.0792,0.000157211,3.084,0.0091188,15,26,0.373875,928.263,97.2075,0.019071
0.01,0.08,0.000161912,3.08434,0.00911983,15,26,0.373972,928.505,97.2328,0.0190568
0.0101,0.0808,0.000166703,3.08469,0.00912087,15,26,0.37407,928.747,97.2581,0.0190283
0.0102,0.0816,0.000171584,3.08504,0.0091219,15,26,0.374167,928.989,97.2835,0.0189999
0.0103,0.0824,0.000176557,3.08539,0.00912293,15,26,0.374265,929.232,97.309,0.0189857
0.0104,0.0832,0.000181622,3.08574,0.00912397,15,26,0.374363,929.475,97.3344,0.0189715
0.0105,0.084,0.00018678,3.08609,0.00912501,15,26,0.374461,929.719,97.3599,0.0189431
0.0106,0.0848,0.000192031,3.08645,0.00912605,15,26,0.37456,929.963,97.3855,0.0189146
0.0107,0.0856,0.000197377,3.0868,0.00912709,15,26,0.374658,930.207,97.411,0.0189004
0.0108,0.0864,0.000202817,3.08715,0.00912813,15,26,0.374756,930.451,97.4366,0.0188862
0.0109,0.0872,0.000208353,3.0875,0.00912917,15,26,0.374855,930.696,97.4623,0.0188578
0.011,0.088,0.000213985,3.08786,0.00913022,15,26,0.374954,930.941,97.4879,0.0188294
0.0111,0.0888,0.000219701,3.08827,0.00913144,15,26,0.375069,931.228,97.518,0.0147793
0.0112,0.0896,0.000225493,3.08872,0.00913276,15,26,0.375194,931.537,97.5504,0.0156746
0.0113,0.0904,0.000231364,3.08915,0.00913403,15,26,0.375314,931.836,97.5816,0.0164135
0.0114,0.0912,0.000237322,3.08956,0.00913525,15,26,0.375429,932.122,97.6116,0.0169678
0.0115,0.092,0.000243369,3.08996,0.00913643,15,26,0.375541,932.399,97.6405,0.0173799
0.0116,0.0928,0.000249508,3.09035,0.00913758,15,26,0.375649,932.668,97.6688,0.0176925
0.0117,0.0936,0.000255743,3.09073,0.00913871,15,26,0.375755,932.932,97.6964,0.0179483
0.0118,0.0944,0.000262074,3.0911,0.00913982,15,26,0.37586,933.192,97.7236,0.0181046
0.0119,0.0952,0.000268505,3.09147,0.00914092,15,26,0.375964,933.449,97.7506,0.0182325
0.012,0.096,0.000275036,3.09184,0.009142,15,26,0.376066,933.704,97.7772,0.0183462
0.0121,0.0968,0.00028167,3.09221,0.00914308,15,26,0.376168,933.957,97.8037,0.0184173
0.0122,0.0976,0.000288406,3.09257,0.00914416,15,26,0.37627,934.209,97.8301,0.0184599
0.0123,0.0984,0.000295246,3.09293,0.00914523,15,26,0.376371,934.46,97.8564,0.0184883
0.0124,0.0992,0.000302192,3.09329,0.0091463,15,26,0.376472,934.71,97.8826,0.0185025
0.0125,0.1,0.000309243,3.09366,0.00914737,15,26,0.376572,934.96,97.9088,0.0185167
0.0126,0.1008,0.000316401,3.09402,0.00914843,15,26,0.376673,935.21,97.935,0.0185167
0.0127,0.1016,0.000323666,3.09438,0.0091495,15,26,0.376773,935.46,97.9611,0.018531
0.0128,0.1024,0.00033104,3.09474,0.00915057,15,26,0.376874,935.709,97.9873,0.0185167
0.0129,0.1032,0.000338523,3.0951,0.00915164,15,26,0.376975,935.959,98.0134,0.0185025
0.013,0.104,0.000346115,3.09546,0.0091527,15,26,0.377075,936.209,98.0396,0.0184883
0.0131,0.1048,0.000353818,3.09582,0.00915377,15,26,0.377176,936.459,98.0658,0.0184741
0.0132,0.1056,0.000361631,3.09618,0.00915484,15,26,0.377277,936.709,98.092,0.0184599
0.0133,0.1064,0.000369556,3.09655,0.00915591,15,26,0.377378,936.96,98.1182,0.0184457
0.0134,0.1072,0.000377594,3.09691,0.00915698,15,26,0.377479,937.21,98.1444,0.0184315
0.0135,0.108,0.000385744,3.09727,0.00915806,15,26,0.37758,937.461,98.1707,0.0184173
0.0136,0.1088,0.000394007,3.09763,0.00915913,15,26,0.377681,937.712,98.197,0.0184031
0.0137,0.1096,0.000402385,3.098,0.0091602,15,26,0.377782,937.964,98.2233,0.0183746
0.0138,0.1104,0.000410877,3.09836,0.00916128,15,26,0.377883,938.215,98.2497,0.0183604
0.0139,0.1112,0.000419484,3.09873,0.00916236,15,26,0.377985,938.467,98.276,0.018332
0.014,0.112,0.000428207,3.09909,0.00916344,15,26,0.378086,938.719,98.3024,0.018332
0.0141,0.1128,0.000437047,3.09946,0.00916452,15,26,0.378188,938.972,98.3289,0.0183036
0.0142,0.1136,0.000446003,3.09982,0.0091656,15,26,0.37829,939.224,98.3553,0.0182894
0.0143,0.1144,0.000455077,3.10019,0.00916668,15,26,0.378392,939.477,98.3818,0.0182609
0.0144,0.1152,0.00046427,3.10055,0.00916776,15,26,0.378494,939.73,98.4083,0.0182467
0.0145,0.116,0.000473581,3.10092,0.00916885,15,26,0.378596,939.984,98.4349,0.0182325
0.0146,0.1168,0.000483011,3.10129,0.00916993,15,26,0.378698,940.237,98.4614,0.0182183
0.0147,0.1176,0.000492561,3.10166,0.00917102,15,26,0.3788,940.491,98.488,0.0181899
0.0148,0.1184,0.000502231,3.10202,0.00917211,15,26,0.378903,940.746,98.5147,0.0181757
0.0149,0.1192,0.000512023,3.10239,0.0091732,15,26,0.379005,941,98.5413,0.0181473
0.015,0.12,0.000521935,3.10276,0.00917429,15,26,0.379108,941.255,98.568,0.0181473
0.0151,0.1208,0.00053197,3.10313,0.00917538,15,26,0.37921,941.51,98.5947,0.0181188
0.0152,0.1216,0.000542128,3.1035,0.00917648,15,26,0.379313,941.765,98.6214,0.0181046
0.0153,0.1224,0.000552409,3.10387,0.00917757,15,26,0.379416,942.021,98.6482,0.0180904
0.0154,0.1232,0.000562813,3.10424,0.00917867,15,26,0.379519,942.276,98.675,0.018062
0.0155,0.124,0.000573342,3.10461,0.00917977,15,26,0.379622,942.532,98.7018,0.0180478
0.0156,0.1248,0.000583996,3.10498,0.00918086,15,26,0.379725,942.789,98.7286,0.0180194
0.0157,0.1256,0.000594775,3.10536,0.00918196,15,26,0.379829,943.045,98.7555,0.0180052
0.0158,0.1264,0.00060568,3.10573,0.00918306,15,26,0.379932,943.302,98.7823,0.0179909
0.0159,0.1272,0.000616711,3.1061,0.00918417,15,26,0.380036,943.559,98.8093,0.0179767
0.016,0.128,0.000627869,3.10647,0.00918527,15,26,0.380139,943.816,98.8362,0.0179483
0.0161,0.1288,0.000639155,3.10685,0.00918637,15,26,0.380243,944.074,98.8632,0.0179341
0.0162,0.1296,0.000650569,3.10722,0.00918748,15,26,0.380347,944.331,98.8902,0.0179341
0.0163,0.1304,0.000662111,3.1076,0.00918859,15,26,0.380451,944.589,98.9172,0.0179057
0.0164,0.1312,0.000673782,3.10797,0.00918969,15,26,0.380555,944.848,98.9442,0.0178915
0.0165,0.132,0.000685565,3.1084,0.00919097,15,26,0.380675,945.145,98.9754,0.0140972
0.0166,0.1328,0.000697446,3.10887,0.00919234,15,26,0.380803,945.464,99.0087,0.0149072
0.0167,0.1336,0.000709434,3.10931,0.00919366,15,26,0.380927,945.772,99.041,0.0156035
0.0168,0.1344,0.000721534,3.10974,0.00919493,15,26,0.381047,946.069,99.0721,0.0161293
0.0169,0.1352,0.000733751,3.11016,0.00919617,15,26,0.381162,946.357,99.1022,0.0165272
0.017,0.136,0.00074609,3.11057,0.00919738,15,26,0.381276,946.637,99.1316,0.0168257
0.0171,0.1368,0.000758554,3.11097,0.00919856,15,26,0.381387,946.913,99.1605,0.017053
0.0172,0.1376,0.000771145,3.11136,0.00919973,15,26,0.381496,947.185,99.189,0.0172236
0.0173,0.1384,0.000783865,3.11176,0.00920088,15,26,0.381605,947.454,99.2172,0.0173372
0.0174,0.1392,0.000796716,3.11214,0.00920203,15,26,0.381712,947.721,99.2451,0.0174225
0.0175,0.14,0.0008097,3.11253,0.00920317,15,26,0.381819,947.987,99.2729,0.0174936
0.0176,0.1408,0.000822817,3.11291,0.00920431,15,26,0.381925,948.251,99.3006,0.0175362
0.0177,0.1416,0.000836069,3.1133,0.00920544,15,26,0.382031,948.514,99.3282,0.0175788
0.0178,0.1424,0.000849457,3.11368,0.00920657,15,26,0.382137,948.777,99.3557,0.0176072
0.0179,0.1432,0.000862981,3.11406,0.00920769,15,26,0.382243,949.039,99.3831,0.0176072
0.018,0.144,0.000876643,3.11444,0.00920882,15,26,0.382348,949.301,99.4106,0.0176215
0.0181,0.1448,0.000890442,3.11482,0.00920995,15,26,0.382454,949.563,99.438,0.0176215
0.0182,0.1456,0.00090438,3.1152,0.00921107,15,26,0.382559,949.825,99.4654,0.0176072
0.0183,0.1464,0.000918457,3.11558,0.0092122,15,26,0.382665,950.087,99.4929,0.0176072
0.0184,0.1472,0.000932673,3.11596,0.00921333,15,26,0.38277,950.349,99.5203,0.017593
0.0185,0.148,0.00094703,3.11634,0.00921445,15,26,0.382876,950.611,99.5477,0.0175788
0.0186,0.1488,0.000961528,3.11673,0.00921558,15,26,0.382982,950.873,99.5752,0.0175788
0.0187,0.1496,0.000976166,3.11711,0.00921671,15,26,0.383087,951.135,99.6027,0.0175504
0.0188,0.1504,0.000990947,3.11749,0.00921784,15,26,0.383193,951.398,99.6302,0.0175504
0.0189,0.1512,0.00100587,3.11787,0.00921897,15,26,0.383299,951.661,99.6577,0.017522
0.019,0.152,0.00102093,3.11825,0.0092201,15,26,0.383405,951.923,99.6852,0.017522
0.0191,0.1528,0.00103614,3.11864,0.00922123,15,26,0.383511,952.186,99.7127,0.0175078
0.0192,0.1536,0.00105149,3.11902,0.00922237,15,26,0.383617,952.45,99.7403,0.0174936
0.0193,0.1544,0.00106699,3.1194,0.0092235,15,26,0.383723,952.713,99.7679,0.0174794
0.0194,0.1552,0.00108263,3.11979,0.00922464,15,26,0.383829,952.977,99.7955,0.0174651
0.0195,0.156,0.00109842,3.12017,0.00922577,15,26,0.383935,953.241,99.8231,0.0174367
0.0196,0.1568,0.00111435,3.12056,0.00922691,15,26,0.384042,953.505,99.8508,0.0174225
0.0197,0.1576,0.00113042,3.12094,0.00922805,15,26,0.384148,953.769,99.8785,0.0174083
0.0198,0.1584,0.00114665,3.12133,0.00922919,15,26,0.384255,954.034,99.9062,0.0173941
0.0199,0.1592,0.00116302,3.12171,0.00923033,15,26,0.384361,954.298,99.9339,0.0173799
0.02,0.16,0.00117953,3.1221,0.00923147,15,26,0.384468,954.563,99.9616,0.0173657
0.0201,0.1608,0.0011962,3.12249,0.00923261,15,26,0.384575,954.828,99.9894,0.0173372
0.0202,0.1616,0.00121301,3.12287,0.00923376,15,26,0.384681,955.094,100.017,0.017323
0.0203,0.1624,0.00122997,3.12326,0.0092349,15,26,0.384788,955.359,100.045,0.017323
0.0204,0.1632,0.00124708,3.12365,0.00923605,15,26,0.384895,955.625,100.073,0.0173088
0.0205,0.164,0.00126434,3.12404,0.00923719,15,26,0.385003,955.891,100.101,0.0172946
0.0206,0.1648,0.00128175,3.12442,0.00923834,15,26,0.38511,956.157,100.129,0.0172662
0.0207,0.1656,0.00129931,3.12481,0.00923949,15,26,0.385217,956.424,100.156,0.017252
0.0208,0.1664,0.00131702,3.1252,0.00924064,15,26,0.385324,956.69,100.184,0.0172378
0.0209,0.1672,0.00133488,3.12559,0.00924179,15,26,0.385432,956.957,100.212,0.0172236
0.021,0.168,0.00135289,3.12598,0.00924294,15,26,0.385539,957.224,100.24,0.0172093
0.0211,0.1688,0.00137105,3.12637,0.00924409,15,26,0.385647,957.491,100.268,0.0171951
0.0212,0.1696,0.00138937,3.12676,0.00924525,15,26,0.385755,957.759,100.296,0.0171809
0.0213,0.1704,0.00140784,3.12715,0.0092464,15,26,0.385863,958.026,100.324,0.0171525
0.0214,0.1712,0.00142646,3.12754,0.00924756,15,26,0.38597,958.294,100.352,0.0171525
0.0215,0.172,0.00144523,3.12793,0.00924872,15,26,0.386078,958.562,100.38,0.0171383
0.0216,0.1728,0.00146416,3.12832,0.00924987,15,26,0.386186,958.83,100.408,0.0171099
0.0217,0.1736,0.00148322,3.12877,0.00925119,15,26,0.386309,959.135,100.44,0.0134861
0.0218,0.1744,0.0015024,3.12925,0.0092526,15,26,0.38644,959.461,100.474,0.0142819
0.0219,0.1752,0.0015217,3.12971,0.00925396,15,26,0.386567,959.776,100.508,0.014964
0.022,0.176,0.00154113,3.13015,0.00925528,15,26,0.38669,960.081,100.539,0.0154472
0.0221,0.1768,0.0015607,3.13058,0.00925655,15,26,0.386809,960.377,100.57,0.0158309
0.0222,0.1776,0.00158041,3.13101,0.00925781,15,26,0.386926,960.666,100.601,0.0161151
0.0223,0.1784,0.00160027,3.13142,0.00925904,15,26,0.387041,960.951,100.631,0.0163283
0.0224,0.1792,0.00162028,3.13183,0.00926025,15,26,0.387154,961.232,100.66,0.0164846
0.0225,0.18,0.00164044,3.13224,0.00926145,15,26,0.387266,961.51,100.689,0.0166125
0.0226,0.1808,0.00166076,3.13264,0.00926265,15,26,0.387377,961.786,100.718,0.0166978
0.0227,0.1816,0.00168123,3.13304,0.00926383,15,26,0.387487,962.061,100.747,0.0167688
0.0228,0.1824,0.00170186,3.13344,0.00926501,15,26,0.387598,962.334,100.775,0.0168114
0.0229,0.1832,0.00172264,3.13384,0.00926619,15,26,0.387707,962.606,100.804,0.0168399
0.023,0.184,0.00174359,3.13424,0.00926737,15,26,0.387817,962.878,100.832,0.0168683
0.0231,0.1848,0.00176469,3.13464,0.00926854,15,26,0.387926,963.15,100.861,0.0168683
0.0232,0.1856,0.00178595,3.13504,0.00926972,15,26,0.388036,963.421,100.889,0.0168825
0.0233,0.1864,0.00180738,3.13543,0.00927089,15,26,0.388145,963.692,100.918,0.0168825
0.0234,0.1872,0.00182896,3.13583,0.00927206,15,26,0.388254,963.963,100.946,0.0168825
0.0235,0.188,0.00185071,3.13623,0.00927324,15,26,0.388363,964.234,100.974,0.0168683
0.0236,0.1888,0.00187262,3.13662,0.00927441,15,26,0.388472,964.506,101.003,0.0168683
0.0237,0.1896,0.00189469,3.13702,0.00927558,15,26,0.388581,964.777,101.031,0.0168541
0.0238,0.1904,0.00191693,3.13742,0.00927676,15,26,0.388691,965.048,101.06,0.0168399
0.0239,0.1912,0.00193933,3.13781,0.00927793,15,26,0.3888,965.319,101.088,0.0168257
0.024,0.192,0.00196189,3.13821,0.00927911,15,26,0.388909,965.591,101.116,0.0168257
0.0241,0.1928,0.00198462,3.13861,0.00928029,15,26,0.389019,965.862,101.145,0.0168114
0.0242,0.1936,0.00200751,3.13901,0.00928146,15,26,0.389128,966.134,101.173,0.0167972
0.0243,0.1944,0.00203057,3.13941,0.00928264,15,26,0.389238,966.406,101.202,0.016783
0.0244,0.1952,0.00205379,3.1398,0.00928382,15,26,0.389347,966.678,101.23,0.0167688
0.0245,0.196,0.00207718,3.1402,0.009285,15,26,0.389457,966.95,101.259,0.0167546
0.0246,0.1968,0.00210073,3.1406,0.00928618,15,26,0.389567,967.223,101.287,0.0167404
0.0247,0.1976,0.00212445,3.141,0.00928736,15,26,0.389676,967.495,101.316,0.0167404
0.0248,0.1984,0.00214834,3.1414,0.00928854,15,26,0.389786,967.768,101.344,0.016712
0.0249,0.1992,0.00217239,3.1418,0.00928973,15,26,0.389896,968.041,101.373,0.0166978
0.025,0.2,0.00219661,3.1422,0.00929091,15,26,0.390006,968.314,101.402,0.0166978
0.0251,0.2008,0.002221,3.1426,0.00929209,15,26,0.390116,968.587,101.43,0.0166835
0.0252,0.2016,0.00224556,3.143,0.00929328,15,26,0.390226,968.86,101.459,0.0166693
0.0253,0.2024,0.00227029,3.14341,0.00929447,15,26,0.390336,969.134,101.487,0.0166551
0.0254,0.2032,0.00229518,3.14381,0.00929565,15,26,0.390447,969.408,101.516,0.0166409
0.0255,0.204,0.00232024,3.14421,0.00929684,15,26,0.390557,969.682,101.545,0.0166267
0.0256,0.2048,0.00234548,3.14461,0.00929803,15,26,0.390667,969.956,101.574,0.0165983
0.0257,0.2056,0.00237088,3.14501,0.00929922,15,26,0.390778,970.23,101.602,0.0165983
0.0258,0.2064,0.00239645,3.14542,0.00930041,15,26,0.390888,970.504,101.631,0.0165841
0.0259,0.2072,0.00242219,3.14582,0.00930161,15,26,0.390999,970.779,101.66,0.0165699
0.026,0.208,0.00244811,3.14622,0.0093028,15,26,0.39111,971.054,101.689,0.0165556
0.0261,0.2088,0.00247419,3.14663,0.00930399,15,26,0.39122,971.329,101.717,0.0165414
0.0262,0.2096,0.00250045,3.14703,0.00930519,15,26,0.391331,971.604,101.746,0.0165272
0.0263,0.2104,0.00252687,3.14743,0.00930638,15,26,0.391442,971.879,101.775,0.016513
0.0264,0.2112,0.00255347,3.14784,0.00930758,15,26,0.391553,972.154,101.804,0.0164988
0.0265,0.212,0.00258024,3.14824,0.00930877,15,26,0.391664,972.43,101.833,0.0164988
0.0266,0.2128,0.00260719,3.14865,0.00930997,15,26,0.391775,972.706,101.861,0.0164846
0.0267,0.2136,0.0026343,3.14905,0.00931117,15,26,0.391886,972.982,101.89,0.0164704
0.0268,0.2144,0.00266159,3.14946,0.00931237,15,26,0.391997,973.258,101.919,0.0164562
0.0269,0.2152,0.00268903,3.14992,0.00931372,15,26,0.392123,973.569,101.952,0.0129887
0.027,0.216,0.00271659,3.1504,0.00931516,15,26,0.392256,973.899,101.987,0.0137561
0.0271,0.2168,0.00274429,3.15088,0.00931656,15,26,0.392385,974.221,102.02,0.0143814
0.0272,0.2176,0.00277214,3.15133,0.00931791,15,26,0.39251,974.531,102.053,0.0148788
0.0273,0.2184,0.00280014,3.15178,0.00931922,15,26,0.392632,974.834,102.084,0.0152198
