Time,Vo,Pe,S2.Pm,S2.Cp,S2.pitch,S2.v_ms,S2.lambda,S2.RPM,S2.rad_s,S2.torque
0.012,0.096,0.000347157,5.38709,0.00854375,15,32,0.317747,970.962,101.679,0.0282085
0.0121,0.0968,0.000356133,5.38806,0.00854528,15,32,0.317901,971.434,101.728,0.0283222
0.0122,0.0976,0.000365268,5.38902,0.00854681,15,32,0.318055,971.904,101.778,0.0284075
0.0123,0.0984,0.000374565,5.38998,0.00854833,15,32,0.318208,972.373,101.827,0.0284786
0.0124,0.0992,0.000384025,5.39093,0.00854984,15,32,0.318361,972.839,101.875,0.0285638
0.0125,0.1,0.00039365,5.39189,0.00855135,15,32,0.318513,973.304,101.924,0.0286065
0.0126,0.1008,0.000403441,5.39284,0.00855286,15,32,0.318665,973.767,101.973,0.0286633
0.0127,0.1016,0.0004134,5.39378,0.00855436,15,32,0.318816,974.23,102.021,0.0287059
0.0128,0.1024,0.000423529,5.39473,0.00855586,15,32,0.318967,974.691,102.069,0.0287486
0.0129,0.1032,0.000433829,5.39567,0.00855736,15,32,0.319117,975.151,102.118,0.0287912
0.013,0.104,0.000444302,5.39661,0.00855885,15,32,0.319267,975.61,102.166,0.0288338
0.0131,0.1048,0.000454948,5.39755,0.00856034,15,32,0.319417,976.068,102.214,0.0288622
0.0132,0.1056,0.000465769,5.39849,0.00856183,15,32,0.319567,976.524,102.261,0.0289049
0.0133,0.1064,0.000476768,5.39943,0.00856331,15,32,0.319716,976.98,102.309,0.0289475
0.0134,0.1072,0.000487944,5.40036,0.0085648,15,32,0.319865,977.436,102.357,0.0289617
0.0135,0.108,0.000499301,5.40129,0.00856627,15,32,0.320014,977.89,102.404,0.0290044
0.0136,0.1088,0.000510838,5.40222,0.00856775,15,32,0.320162,978.343,102.452,0.0290328
0.0137,0.1096,0.000522557,5.40315,0.00856922,15,32,0.32031,978.795,102.499,0.0290612
0.0138,0.1104,0.000534461,5.40408,0.0085707,15,32,0.320458,979.247,102.547,0.0291038
0.0139,0.1112,0.000546549,5.40501,0.00857216,15,32,0.320605,979.698,102.594,0.0291323
0.014,0.112,0.000558825,5.40593,0.00857363,15,32,0.320753,980.148,102.641,0.0291465
0.0141,0.1128,0.000571288,5.40685,0.00857509,15,32,0.320899,980.597,102.688,0.0291749
0.0142,0.1136,0.000583941,5.40778,0.00857655,15,32,0.321046,981.045,102.735,0.0292033
0.0143,0.1144,0.000596784,5.40869,0.00857801,15,32,0.321192,981.492,102.782,0.0292459
0.0144,0.1152,0.00060982,5.40961,0.00857947,15,32,0.321339,981.938,102.828,0.0292601
0.0145,0.116,0.00062305,5.41053,0.00858092,15,32,0.321484,982.384,102.875,0.0292886
0.0146,0.1168,0.000636474,5.41144,0.00858237,15,32,0.32163,982.829,102.922,0.0293312
0.0147,0.1176,0.000650095,5.41236,0.00858382,15,32,0.321775,983.273,102.968,0.0293454
0.0148,0.1184,0.000663914,5.41327,0.00858527,15,32,0.32192,983.716,103.015,0.0293738
0.0149,0.1192,0.000677931,5.41418,0.00858671,15,32,0.322065,984.159,103.061,0.0294023
0.015,0.12,0.00069215,5.41509,0.00858815,15,32,0.32221,984.6,103.107,0.0294307
0.0151,0.1208,0.00070657,5.416,0.00858959,15,32,0.322354,985.041,103.153,0.0294449
0.0152,0.1216,0.000721194,5.4169,0.00859103,15,32,0.322498,985.481,103.199,0.0294875
0.0153,0.1224,0.000736022,5.41781,0.00859246,15,32,0.322642,985.92,103.245,0.0295017
0.0154,0.1232,0.000751056,5.41871,0.0085939,15,32,0.322785,986.359,103.291,0.0295302
0.0155,0.124,0.000766298,5.41961,0.00859533,15,32,0.322928,986.797,103.337,0.0295586
0.0156,0.1248,0.000781749,5.42051,0.00859675,15,32,0.323071,987.234,103.383,0.029587
0.0157,0.1256,0.00079741,5.42141,0.00859818,15,32,0.323214,987.67,103.429,0.0296012
0.0158,0.1264,0.000813282,5.42231,0.0085996,15,32,0.323357,988.105,103.474,0.0296296
0.0159,0.1272,0.000829368,5.4232,0.00860102,15,32,0.323499,988.54,103.52,0.0296723
0.016,0.128,0.000845637,5.42424,0.00860267,15,32,0.323664,989.044,103.572,0.0231211
0.0161,0.1288,0.00086207,5.42535,0.00860442,15,32,0.323839,989.58,103.629,0.0246274
0.0162,0.1296,0.000878678,5.42642,0.00860612,15,32,0.324009,990.098,103.683,0.025878
0.0163,0.1304,0.000895473,5.42744,0.00860774,15,32,0.324171,990.595,103.735,0.0268443
0.0164,0.1312,0.000912464,5.42843,0.00860931,15,32,0.324328,991.074,103.785,0.0275691
0.0165,0.132,0.000929659,5.42939,0.00861084,15,32,0.324481,991.541,103.834,0.0281517
0.0166,0.1328,0.000947063,5.43034,0.00861234,15,32,0.324631,991.998,103.882,0.0285922
0.0167,0.1336,0.000964681,5.43126,0.00861381,15,32,0.324778,992.447,103.929,0.0289475
0.0168,0.1344,0.000982517,5.43218,0.00861526,15,32,0.324923,992.89,103.975,0.0292033
0.0169,0.1352,0.00100057,5.43308,0.00861669,15,32,0.325066,993.329,104.021,0.0294165
0.017,0.136,0.00101886,5.43398,0.00861811,15,32,0.325208,993.763,104.067,0.029587
0.0171,0.1368,0.00103736,5.43487,0.00861952,15,32,0.325349,994.194,104.112,0.0297291
0.0172,0.1376,0.0010561,5.43575,0.00862093,15,32,0.325489,994.622,104.157,0.0298144
0.0173,0.1384,0.00107507,5.43664,0.00862233,15,32,0.325629,995.049,104.201,0.0299138
0.0174,0.1392,0.00109427,5.43751,0.00862372,15,32,0.325768,995.474,104.246,0.0299849
0.0175,0.14,0.00111371,5.43839,0.0086251,15,32,0.325906,995.897,104.29,0.0300417
0.0176,0.1408,0.00113338,5.43926,0.00862649,15,32,0.326044,996.318,104.334,0.0300986
0.0177,0.1416,0.0011533,5.44013,0.00862787,15,32,0.326182,996.739,104.378,0.0301412
0.0178,0.1424,0.00117345,5.441,0.00862924,15,32,0.326319,997.159,104.422,0.0301696
0.0179,0.1432,0.00119384,5.44186,0.00863062,15,32,0.326456,997.577,104.466,0.0302123
0.018,0.144,0.00121448,5.44273,0.00863199,15,32,0.326593,997.995,104.51,0.0302407
0.0181,0.1448,0.00123536,5.44359,0.00863335,15,32,0.32673,998.412,104.553,0.0302691
0.0182,0.1456,0.00125648,5.44445,0.00863472,15,32,0.326866,998.828,104.597,0.0302975
0.0183,0.1464,0.00127786,5.44531,0.00863608,15,32,0.327002,999.244,104.641,0.0303118
0.0184,0.1472,0.00129948,5.44617,0.00863744,15,32,0.327138,999.659,104.684,0.0303402
0.0185,0.148,0.00132135,5.44703,0.0086388,15,32,0.327273,1000.07,104.727,0.0303686
0.0186,0.1488,0.00134347,5.44788,0.00864016,15,32,0.327408,1000.49,104.771,0.030397
0.0187,0.1496,0.00136584,5.44874,0.00864152,15,32,0.327543,1000.9,104.814,0.0304112
0.0188,0.1504,0.00138847,5.44959,0.00864287,15,32,0.327678,1001.31,104.857,0.0304254
0.0189,0.1512,0.00141135,5.45044,0.00864422,15,32,0.327813,1001.72,104.9,0.0304397
0.019,0.152,0.00143449,5.45129,0.00864557,15,32,0.327947,1002.13,104.943,0.0304681
0.0191,0.1528,0.00145789,5.45214,0.00864692,15,32,0.328081,1002.54,104.986,0.0304823
0.0192,0.1536,0.00148154,5.45299,0.00864826,15,32,0.328215,1002.95,105.029,0.0305107
0.0193,0.1544,0.00150546,5.45384,0.00864961,15,32,0.328349,1003.36,105.072,0.0305391
0.0194,0.1552,0.00152964,5.45468,0.00865095,15,32,0.328483,1003.77,105.115,0.0305391
0.0195,0.156,0.00155408,5.45553,0.00865229,15,32,0.328616,1004.18,105.157,0.0305675
0.0196,0.1568,0.00157878,5.45637,0.00865363,15,32,0.328749,1004.58,105.2,0.0305818
0.0197,0.1576,0.00160375,5.45722,0.00865496,15,32,0.328882,1004.99,105.242,0.030596
0.0198,0.1584,0.00162899,5.45806,0.0086563,15,32,0.329015,1005.4,105.285,0.0306244
0.0199,0.1592,0.00165449,5.4589,0.00865763,15,32,0.329148,1005.8,105.327,0.0306386
0.02,0.16,0.00168027,5.45974,0.00865896,15,32,0.32928,1006.21,105.37,0.0306528
0.0201,0.1608,0.00170631,5.46058,0.00866029,15,32,0.329413,1006.61,105.412,0.030667
0.0202,0.1616,0.00173263,5.46141,0.00866162,15,32,0.329545,1007.01,105.454,0.0306812
0.0203,0.1624,0.00175922,5.46225,0.00866295,15,32,0.329676,1007.42,105.496,0.0307097
0.0204,0.1632,0.00178609,5.46308,0.00866427,15,32,0.329808,1007.82,105.539,0.0307239
0.0205,0.164,0.00181323,5.46392,0.00866559,15,32,0.32994,1008.22,105.581,0.0307381
0.0206,0.1648,0.00184064,5.46475,0.00866692,15,32,0.330071,1008.62,105.623,0.0307665
0.0207,0.1656,0.00186834,5.46558,0.00866824,15,32,0.330202,1009.02,105.665,0.0307807
0.0208,0.1664,0.00189632,5.46641,0.00866955,15,32,0.330333,1009.42,105.707,0.0307949
0.0209,0.1672,0.00192457,5.46724,0.00867087,15,32,0.330464,1009.82,105.748,0.0308091
0.021,0.168,0.00195307,5.46823,0.00867243,15,32,0.330618,1010.29,105.798,0.0239453
0.0211,0.1688,0.00198178,5.46928,0.0086741,15,32,0.330784,1010.8,105.851,0.0255085
0.0212,0.1696,0.00201072,5.47029,0.0086757,15,32,0.330943,1011.29,105.902,0.0268159
0.0213,0.1704,0.00203989,5.47126,0.00867723,15,32,0.331096,1011.75,105.951,0.0278106
0.0214,0.1712,0.00206933,5.47219,0.00867871,15,32,0.331242,1012.2,105.997,0.028578
0.0215,0.172,0.00209903,5.47309,0.00868015,15,32,0.331384,1012.64,106.043,0.0291607
0.0216,0.1728,0.002129,5.47398,0.00868155,15,32,0.331523,1013.06,106.087,0.0296154
0.0217,0.1736,0.00215925,5.47484,0.00868292,15,32,0.33166,1013.48,106.131,0.0299849
0.0218,0.1744,0.00218978,5.4757,0.00868427,15,32,0.331794,1013.89,106.174,0.0302407
0.0219,0.1752,0.00222059,5.47654,0.00868561,15,32,0.331927,1014.29,106.216,0.0304681
0.022,0.176,0.0022517,5.47737,0.00868694,15,32,0.332058,1014.69,106.259,0.0306244
0.0221,0.1768,0.0022831,5.4782,0.00868825,15,32,0.332188,1015.09,106.3,0.0307523
0.0222,0.1776,0.00231479,5.47903,0.00868956,15,32,0.332318,1015.49,106.342,0.0308518
0.0223,0.1784,0.00234679,5.47985,0.00869086,15,32,0.332447,1015.88,106.383,0.030937
0.0224,0.1792,0.00237908,5.48067,0.00869216,15,32,0.332575,1016.28,106.424,0.0309939
0.0225,0.18,0.00241167,5.48148,0.00869345,15,32,0.332703,1016.67,106.465,0.0310649
0.0226,0.1808,0.00244457,5.48229,0.00869473,15,32,0.332831,1017.06,106.506,0.0310934
0.0227,0.1816,0.00247777,5.4831,0.00869602,15,32,0.332958,1017.44,106.547,0.031136
0.0228,0.1824,0.00251128,5.48391,0.0086973,15,32,0.333085,1017.83,106.587,0.0311644
0.0229,0.1832,0.00254509,5.48472,0.00869858,15,32,0.333212,1018.22,106.628,0.031207
0.023,0.184,0.00257922,5.48552,0.00869986,15,32,0.333338,1018.61,106.668,0.031207
0.0231,0.1848,0.00261365,5.48633,0.00870113,15,32,0.333464,1018.99,106.709,0.0312355
0.0232,0.1856,0.0026484,5.48713,0.00870241,15,32,0.33359,1019.38,106.749,0.0312497
0.0233,0.1864,0.00268345,5.48793,0.00870368,15,32,0.333716,1019.76,106.789,0.0312781
0.0234,0.1872,0.00271883,5.48873,0.00870495,15,32,0.333842,1020.15,106.829,0.0312923
0.0235,0.188,0.00275451,5.48953,0.00870622,15,32,0.333968,1020.53,106.87,0.0313065
0.0236,0.1888,0.00279052,5.49033,0.00870748,15,32,0.334093,1020.91,106.91,0.0313349
0.0237,0.1896,0.00282684,5.49113,0.00870875,15,32,0.334218,1021.3,106.95,0.0313349
0.0238,0.1904,0.00286348,5.49193,0.00871001,15,32,0.334343,1021.68,106.99,0.0313491
0.0239,0.1912,0.00290044,5.49272,0.00871128,15,32,0.334468,1022.06,107.03,0.0313634
0.024,0.192,0.00293773,5.49352,0.00871254,15,32,0.334593,1022.44,107.07,0.0313776
0.0241,0.1928,0.00297533,5.49431,0.0087138,15,32,0.334717,1022.82,107.11,0.0313918
0.0242,0.1936,0.00301326,5.49511,0.00871506,15,32,0.334842,1023.2,107.149,0.031406
0.0243,0.1944,0.00305151,5.4959,0.00871631,15,32,0.334966,1023.58,107.189,0.031406
0.0244,0.1952,0.00309009,5.49669,0.00871757,15,32,0.33509,1023.96,107.229,0.0314202
0.0245,0.196,0.003129,5.49748,0.00871882,15,32,0.335214,1024.34,107.268,0.0314344
0.0246,0.1968,0.00316824,5.49827,0.00872008,15,32,0.335338,1024.72,107.308,0.0314628
0.0247,0.1976,0.0032078,5.49906,0.00872133,15,32,0.335461,1025.09,107.348,0.0314628
0.0248,0.1984,0.0032477,5.49985,0.00872258,15,32,0.335585,1025.47,107.387,0.031477
0.0249,0.1992,0.00328793,5.50064,0.00872383,15,32,0.335708,1025.85,107.427,0.031477
0.025,0.2,0.00332849,5.50142,0.00872508,15,32,0.335832,1026.23,107.466,0.0314913
0.0251,0.2008,0.00336939,5.50221,0.00872633,15,32,0.335955,1026.6,107.505,0.0315055
0.0252,0.2016,0.00341062,5.503,0.00872757,15,32,0.336078,1026.98,107.545,0.0315197
0.0253,0.2024,0.00345219,5.50378,0.00872882,15,32,0.3362,1027.35,107.584,0.0315339
0.0254,0.2032,0.0034941,5.50457,0.00873006,15,32,0.336323,1027.73,107.623,0.0315481
0.0255,0.204,0.00353634,5.50535,0.0087313,15,32,0.336446,1028.1,107.663,0.0315481
0.0256,0.2048,0.00357893,5.50613,0.00873254,15,32,0.336568,1028.48,107.702,0.0315623
0.0257,0.2056,0.00362186,5.50691,0.00873378,15,32,0.33669,1028.85,107.741,0.0315623
0.0258,0.2064,0.00366513,5.50769,0.00873502,15,32,0.336812,1029.22,107.78,0.0315907
0.0259,0.2072,0.00370869,5.50863,0.00873651,15,32,0.336959,1029.67,107.827,0.0245137
0.026,0.208,0.0037525,5.50964,0.00873812,15,32,0.337118,1030.16,107.878,0.0261196
0.0261,0.2088,0.00379659,5.51062,0.00873966,15,32,0.337269,1030.62,107.926,0.0274554
0.0262,0.2096,0.00384096,5.51154,0.00874112,15,32,0.337414,1031.06,107.972,0.0284786
0.0263,0.2104,0.00388565,5.51243,0.00874253,15,32,0.337553,1031.48,108.017,0.0292601
0.0264,0.2112,0.00393066,5.51329,0.00874389,15,32,0.337687,1031.89,108.06,0.0298428
0.0265,0.212,0.00397599,5.51412,0.00874522,15,32,0.337818,1032.29,108.102,0.030326
0.0266,0.2128,0.00402166,5.51495,0.00874652,15,32,0.337946,1032.69,108.143,0.030667
0.0267,0.2136,0.00406766,5.51575,0.0087478,15,32,0.338072,1033.07,108.183,0.030937
0.0268,0.2144,0.00411401,5.51655,0.00874907,15,32,0.338197,1033.45,108.223,0.0311502
0.0269,0.2152,0.00416071,5.51734,0.00875032,15,32,0.33832,1033.83,108.262,0.0313207
0.027,0.216,0.00420777,5.51813,0.00875157,15,32,0.338443,1034.2,108.302,0.0314486
0.0271,0.2168,0.00425517,5.51891,0.0087528,15,32,0.338564,1034.58,108.341,0.0315481
0.0272,0.2176,0.00430294,5.51968,0.00875403,15,32,0.338685,1034.95,108.379,0.0316334
0.0273,0.2184,0.00435106,5.52045,0.00875526,15,32,0.338806,1035.31,108.418,0.031676
