Time,Vo,Pe,S2.Pm,S2.Cp,S2.pitch,S2.v_ms,S2.lambda,S2.RPM,S2.rad_s,S2.torque
0.0074,0.0592,7.35163e-005,4.4896,0.00864147,15,30,0.327539,938.329,98.2616,0.0239595
0.0075,0.06,7.65755e-005,4.49035,0.00864292,15,30,0.327683,938.744,98.305,0.0240021
0.0076,0.0608,7.97212e-005,4.4911,0.00864437,15,30,0.327828,939.158,98.3484,0.0240306
0.0077,0.0616,8.29545e-005,4.49186,0.00864582,15,30,0.327972,939.571,98.3916,0.024059
0.0078,0.0624,8.62766e-005,4.49261,0.00864726,15,30,0.328116,939.983,98.4348,0.0240874
0.0079,0.0632,8.96889e-005,4.49336,0.00864871,15,30,0.32826,940.395,98.4779,0.0241158
0.008,0.064,9.31923e-005,4.4941,0.00865015,15,30,0.328403,940.806,98.5209,0.02413
0.0081,0.0648,9.67881e-005,4.49485,0.00865159,15,30,0.328546,941.216,98.5639,0.0241585
0.0082,0.0656,0.000100478,4.4956,0.00865302,15,30,0.328689,941.625,98.6068,0.0241727
0.0083,0.0664,0.000104262,4.49634,0.00865446,15,30,0.328832,942.034,98.6496,0.0241869
0.0084,0.0672,0.000108142,4.49709,0.00865589,15,30,0.328975,942.443,98.6924,0.0242153
0.0085,0.068,0.000112119,4.49783,0.00865732,15,30,0.329117,942.85,98.7351,0.0242295
0.0086,0.0688,0.000116194,4.49857,0.00865875,15,30,0.329259,943.258,98.7777,0.0242579
0.0087,0.0696,0.000120369,4.49931,0.00866018,15,30,0.329401,943.664,98.8203,0.0242721
0.0088,0.0704,0.000124645,4.50006,0.0086616,15,30,0.329543,944.07,98.8628,0.0243006
0.0089,0.0712,0.000129022,4.50079,0.00866303,15,30,0.329684,944.476,98.9052,0.0243006
0.009,0.072,0.000133502,4.50153,0.00866445,15,30,0.329825,944.88,98.9476,0.0243148
0.0091,0.0728,0.000138086,4.50227,0.00866587,15,30,0.329967,945.285,98.99,0.0243432
0.0092,0.0736,0.000142776,4.50301,0.00866728,15,30,0.330107,945.688,99.0322,0.0243574
0.0093,0.0744,0.000147571,4.50374,0.0086687,15,30,0.330248,946.091,99.0745,0.0243858
0.0094,0.0752,0.000152475,4.50448,0.00867012,15,30,0.330389,946.494,99.1166,0.0243858
0.0095,0.076,0.000157487,4.50521,0.00867153,15,30,0.330529,946.896,99.1587,0.0244142
0.0096,0.0768,0.000162609,4.50595,0.00867294,15,30,0.330669,947.297,99.2007,0.0244285
0.0097,0.0776,0.000167841,4.50668,0.00867435,15,30,0.330809,947.698,99.2427,0.0244427
0.0098,0.0784,0.000173186,4.50741,0.00867576,15,30,0.330949,948.098,99.2846,0.0244711
0.0099,0.0792,0.000178645,4.50814,0.00867716,15,30,0.331088,948.498,99.3265,0.0244853
0.01,0.08,0.000184218,4.50887,0.00867857,15,30,0.331228,948.897,99.3683,0.0244995
0.0101,0.0808,0.000189906,4.5096,0.00867997,15,30,0.331367,949.296,99.41,0.0245137
0.0102,0.0816,0.000195711,4.51033,0.00868137,15,30,0.331506,949.694,99.4517,0.0245279
0.0103,0.0824,0.000201634,4.51105,0.00868277,15,30,0.331645,950.092,99.4934,0.0245564
0.0104,0.0832,0.000207676,4.51178,0.00868417,15,30,0.331783,950.489,99.535,0.0245706
0.0105,0.084,0.000213839,4.5125,0.00868556,15,30,0.331922,950.885,99.5765,0.0245848
0.0106,0.0848,0.000220122,4.51323,0.00868696,15,30,0.33206,951.281,99.618,0.024599
0.0107,0.0856,0.000226528,4.51395,0.00868835,15,30,0.332198,951.677,99.6594,0.0246132
0.0108,0.0864,0.000233058,4.51467,0.00868974,15,30,0.332336,952.072,99.7007,0.0246132
0.0109,0.0872,0.000239713,4.5154,0.00869113,15,30,0.332473,952.466,99.742,0.0246416
0.011,0.088,0.000246477,4.51622,0.00869271,15,30,0.332631,952.917,99.7892,0.0193268
0.0111,0.0888,0.000253338,4.51709,0.0086944,15,30,0.332797,953.394,99.8392,0.0205205
0.0112,0.0896,0.000260304,4.51794,0.00869603,15,30,0.332959,953.857,99.8876,0.0215437
0.0113,0.0904,0.000267381,4.51876,0.0086976,15,30,0.333114,954.302,99.9343,0.0223253
0.0114,0.0912,0.000274576,4.51955,0.00869912,15,30,0.333265,954.734,99.9795,0.0229221
0.0115,0.092,0.000281893,4.52032,0.0087006,15,30,0.333412,955.155,100.024,0.0233769
0.0116,0.0928,0.000289334,4.52108,0.00870206,15,30,0.333556,955.568,100.067,0.0237463
0.0117,0.0936,0.000296904,4.52182,0.0087035,15,30,0.333698,955.975,100.11,0.0240163
0.0118,0.0944,0.000304605,4.52256,0.00870492,15,30,0.333839,956.378,100.152,0.0242295
0.0119,0.0952,0.000312439,4.52329,0.00870632,15,30,0.333978,956.776,100.193,0.0244
0.012,0.096,0.000320408,4.52401,0.00870772,15,30,0.334116,957.171,100.235,0.0245279
0.0121,0.0968,0.000328514,4.52473,0.0087091,15,30,0.334253,957.564,100.276,0.0246274
0.0122,0.0976,0.000336759,4.52545,0.00871048,15,30,0.334389,957.955,100.317,0.0247127
0.0123,0.0984,0.000345144,4.52616,0.00871185,15,30,0.334525,958.344,100.358,0.0247695
0.0124,0.0992,0.00035367,4.52688,0.00871322,15,30,0.33466,958.731,100.398,0.0248264
0.0125,0.1,0.00036234,4.52758,0.00871459,15,30,0.334795,959.118,100.439,0.024869
0.0126,0.1008,0.000371154,4.52829,0.00871595,15,30,0.33493,959.504,100.479,0.0249116
0.0127,0.1016,0.000380113,4.529,0.00871731,15,30,0.335064,959.889,100.519,0.0249401
0.0128,0.1024,0.000389219,4.5297,0.00871867,15,30,0.335198,960.273,100.56,0.0249685
0.0129,0.1032,0.000398474,4.53041,0.00872002,15,30,0.335332,960.656,100.6,0.0249969
0.013,0.104,0.000407877,4.53111,0.00872138,15,30,0.335466,961.039,100.64,0.0250111
0.0131,0.1048,0.000417431,4.53181,0.00872273,15,30,0.335599,961.421,100.68,0.0250253
0.0132,0.1056,0.000427136,4.53251,0.00872407,15,30,0.335732,961.803,100.72,0.0250395
0.0133,0.1064,0.000436994,4.53321,0.00872542,15,30,0.335865,962.184,100.76,0.0250679
0.0134,0.1072,0.000447006,4.53391,0.00872677,15,30,0.335998,962.564,100.799,0.0250679
0.0135,0.108,0.000457172,4.53461,0.00872811,15,30,0.336131,962.944,100.839,0.0250822
0.0136,0.1088,0.000467495,4.53531,0.00872946,15,30,0.336264,963.324,100.879,0.0251106
0.0137,0.1096,0.000477975,4.536,0.0087308,15,30,0.336396,963.703,100.919,0.0251106
0.0138,0.1104,0.000488613,4.5367,0.00873214,15,30,0.336528,964.082,100.958,0.0251248
0.0139,0.1112,0.00049941,4.5374,0.00873348,15,30,0.33666,964.46,100.998,0.025139
0.014,0.112,0.000510368,4.53809,0.00873481,15,30,0.336792,964.838,101.038,0.0251532
0.0141,0.1128,0.000521488,4.53879,0.00873615,15,30,0.336924,965.215,101.077,0.0251532
0.0142,0.1136,0.00053277,4.53948,0.00873748,15,30,0.337055,965.592,101.117,0.0251674
0.0143,0.1144,0.000544216,4.54017,0.00873882,15,30,0.337187,965.969,101.156,0.0251816
0.0144,0.1152,0.000555826,4.54086,0.00874015,15,30,0.337318,966.345,101.195,0.0251958
0.0145,0.116,0.000567603,4.54156,0.00874148,15,30,0.337449,966.721,101.235,0.0252101
0.0146,0.1168,0.000579547,4.54225,0.00874281,15,30,0.33758,967.096,101.274,0.0252243
0.0147,0.1176,0.000591659,4.54294,0.00874414,15,30,0.337711,967.471,101.313,0.0252385
0.0148,0.1184,0.00060394,4.54363,0.00874547,15,30,0.337842,967.846,101.353,0.0252385
0.0149,0.1192,0.000616391,4.54431,0.00874679,15,30,0.337972,968.22,101.392,0.0252527
0.015,0.12,0.000629014,4.545,0.00874812,15,30,0.338103,968.593,101.431,0.0252527
0.0151,0.1208,0.000641809,4.54569,0.00874944,15,30,0.338233,968.967,101.47,0.0252669
0.0152,0.1216,0.000654777,4.54638,0.00875076,15,30,0.338363,969.34,101.509,0.0252811
0.0153,0.1224,0.000667921,4.54706,0.00875208,15,30,0.338493,969.712,101.548,0.0252953
0.0154,0.1232,0.00068124,4.54775,0.0087534,15,30,0.338623,970.084,101.587,0.0253095
0.0155,0.124,0.000694735,4.54843,0.00875472,15,30,0.338753,970.456,101.626,0.0253095
0.0156,0.1248,0.000708409,4.54912,0.00875604,15,30,0.338883,970.827,101.665,0.0253237
0.0157,0.1256,0.000722261,4.5498,0.00875735,15,30,0.339012,971.198,101.704,0.025338
0.0158,0.1264,0.000736293,4.55049,0.00875867,15,30,0.339142,971.569,101.742,0.025338
0.0159,0.1272,0.000750507,4.55117,0.00875998,15,30,0.339271,971.939,101.781,0.0253522
0.016,0.128,0.000764902,4.55185,0.0087613,15,30,0.3394,972.309,101.82,0.0253664
0.0161,0.1288,0.000779481,4.55253,0.00876261,15,30,0.339529,972.678,101.859,0.0253664
0.0162,0.1296,0.000794218,4.55332,0.00876412,15,30,0.339678,973.106,101.903,0.0198384
0.0163,0.1304,0.000809095,4.55416,0.00876574,15,30,0.339837,973.562,101.951,0.0211031
0.0164,0.1312,0.000824123,4.55497,0.00876731,15,30,0.339991,974.002,101.997,0.0221405
0.0165,0.132,0.000839312,4.55575,0.00876881,15,30,0.340138,974.424,102.041,0.0229363
0.0166,0.1328,0.000854669,4.55651,0.00877026,15,30,0.340281,974.833,102.084,0.0235474
0.0167,0.1336,0.000870201,4.55724,0.00877168,15,30,0.34042,975.231,102.126,0.0240306
0.0168,0.1344,0.000885911,4.55796,0.00877306,15,30,0.340556,975.621,102.167,0.0243858
0.0169,0.1352,0.000901805,4.55867,0.00877443,15,30,0.34069,976.005,102.207,0.02467
0.017,0.136,0.000917885,4.55937,0.00877577,15,30,0.340822,976.384,102.247,0.0248832
0.0171,0.1368,0.000934155,4.56007,0.00877711,15,30,0.340953,976.759,102.286,0.0250537
0.0172,0.1376,0.000950616,4.56075,0.00877843,15,30,0.341083,977.131,102.325,0.0251816
0.0173,0.1384,0.00096727,4.56144,0.00877974,15,30,0.341212,977.5,102.364,0.0252811
0.0174,0.1392,0.000984121,4.56211,0.00878105,15,30,0.34134,977.868,102.402,0.0253664
0.0175,0.14,0.00100117,4.56279,0.00878235,15,30,0.341468,978.234,102.44,0.025409
0.0176,0.1408,0.00101841,4.56347,0.00878365,15,30,0.341595,978.599,102.479,0.0254801
0.0177,0.1416,0.00103586,4.56414,0.00878495,15,30,0.341722,978.962,102.517,0.0255085
0.0178,0.1424,0.00105351,4.56481,0.00878624,15,30,0.341849,979.325,102.555,0.0255369
0.0179,0.1432,0.00107136,4.56548,0.00878753,15,30,0.341975,979.687,102.593,0.0255653
0.018,0.144,0.00108941,4.56615,0.00878882,15,30,0.342102,980.049,102.63,0.0255795
0.0181,0.1448,0.00110767,4.56682,0.0087901,15,30,0.342228,980.41,102.668,0.025608
0.0182,0.1456,0.00112614,4.56748,0.00879138,15,30,0.342353,980.77,102.706,0.0256222
0.0183,0.1464,0.00114481,4.56815,0.00879267,15,30,0.342479,981.13,102.744,0.0256364
0.0184,0.1472,0.00116369,4.56881,0.00879395,15,30,0.342605,981.49,102.781,0.0256506
0.0185,0.148,0.00118278,4.56948,0.00879523,15,30,0.34273,981.849,102.819,0.0256648
0.0186,0.1488,0.00120208,4.57014,0.00879651,15,30,0.342855,982.208,102.857,0.0256648
0.0187,0.1496,0.00122159,4.57081,0.00879778,15,30,0.34298,982.566,102.894,0.025679
0.0188,0.1504,0.00124132,4.57147,0.00879906,15,30,0.343105,982.924,102.932,0.025679
0.0189,0.1512,0.00126125,4.57213,0.00880033,15,30,0.34323,983.282,102.969,0.0256932
0.019,0.152,0.00128141,4.57279,0.00880161,15,30,0.343355,983.639,103.006,0.0256932
0.0191,0.1528,0.00130177,4.57346,0.00880288,15,30,0.343479,983.996,103.044,0.0257074
0.0192,0.1536,0.00132236,4.57412,0.00880415,15,30,0.343604,984.353,103.081,0.0257074
0.0193,0.1544,0.00134316,4.57478,0.00880543,15,30,0.343728,984.709,103.119,0.0257216
0.0194,0.1552,0.00136418,4.57544,0.0088067,15,30,0.343853,985.065,103.156,0.0257216
0.0195,0.156,0.00138542,4.5761,0.00880797,15,30,0.343977,985.421,103.193,0.0257359
0.0196,0.1568,0.00140688,4.57676,0.00880923,15,30,0.344101,985.777,103.23,0.0257359
0.0197,0.1576,0.00142856,4.57741,0.0088105,15,30,0.344225,986.132,103.267,0.0257359
0.0198,0.1584,0.00145047,4.57807,0.00881177,15,30,0.344349,986.487,103.305,0.0257501
0.0199,0.1592,0.00147259,4.57873,0.00881303,15,30,0.344473,986.841,103.342,0.0257501
0.02,0.16,0.00149495,4.57939,0.0088143,15,30,0.344596,987.196,103.379,0.0257643
0.0201,0.1608,0.00151752,4.58004,0.00881556,15,30,0.34472,987.55,103.416,0.0257785
0.0202,0.1616,0.00154033,4.5807,0.00881683,15,30,0.344843,987.903,103.453,0.0257643
0.0203,0.1624,0.00156336,4.58136,0.00881809,15,30,0.344967,988.257,103.49,0.0257785
0.0204,0.1632,0.00158662,4.58201,0.00881935,15,30,0.34509,988.61,103.527,0.0257785
0.0205,0.164,0.00161011,4.58267,0.00882061,15,30,0.345213,988.963,103.564,0.0257927
0.0206,0.1648,0.00163382,4.58332,0.00882187,15,30,0.345336,989.315,103.601,0.0257927
0.0207,0.1656,0.00165777,4.58398,0.00882313,15,30,0.345459,989.668,103.638,0.0257927
0.0208,0.1664,0.00168196,4.58463,0.00882439,15,30,0.345582,990.02,103.675,0.0258069
0.0209,0.1672,0.00170637,4.58528,0.00882565,15,30,0.345705,990.371,103.711,0.0258069
0.021,0.168,0.00173102,4.58594,0.0088269,15,30,0.345827,990.723,103.748,0.0258211
0.0211,0.1688,0.00175591,4.58659,0.00882816,15,30,0.34595,991.074,103.785,0.0258211
0.0212,0.1696,0.00178103,4.58724,0.00882941,15,30,0.346073,991.425,103.822,0.0258353
0.0213,0.1704,0.00180635,4.588,0.00883088,15,30,0.346216,991.835,103.865,0.0201794
0.0214,0.1712,0.00183185,4.58882,0.00883245,15,30,0.346369,992.275,103.911,0.0214442
0.0215,0.172,0.00185754,4.58961,0.00883397,15,30,0.346517,992.698,103.955,0.02251
0.0216,0.1728,0.00188344,4.59036,0.00883542,15,30,0.346659,993.104,103.998,0.02332
0.0217,0.1736,0.00190955,4.59109,0.00883682,15,30,0.346795,993.495,104.039,0.0239453
0.0218,0.1744,0.00193588,4.5918,0.00883819,15,30,0.346928,993.876,104.078,0.0244285
0.0219,0.1752,0.00196244,4.59249,0.00883952,15,30,0.347058,994.249,104.118,0.0247979
0.022,0.176,0.00198923,4.59317,0.00884083,15,30,0.347186,994.615,104.156,0.0250822
0.0221,0.1768,0.00201625,4.59385,0.00884213,15,30,0.347312,994.977,104.194,0.0252811
0.0222,0.1776,0.00204352,4.59451,0.00884341,15,30,0.347437,995.334,104.231,0.0254516
0.0223,0.1784,0.00207103,4.59517,0.00884468,15,30,0.347561,995.689,104.268,0.0255795
0.0224,0.1792,0.00209878,4.59583,0.00884594,15,30,0.347684,996.041,104.305,0.025679
0.0225,0.18,0.00212678,4.59648,0.0088472,15,30,0.347806,996.392,104.342,0.0257643
0.0226,0.1808,0.00215503,4.59713,0.00884845,15,30,0.347928,996.741,104.378,0.0258069
0.0227,0.1816,0.00218353,4.59778,0.00884969,15,30,0.34805,997.088,104.415,0.0258495
0.0228,0.1824,0.00221228,4.59842,0.00885094,15,30,0.348171,997.435,104.451,0.0258922
0.0229,0.1832,0.00224128,4.59907,0.00885218,15,30,0.348291,997.781,104.487,0.0259348
0.023,0.184,0.00227054,4.59971,0.00885342,15,30,0.348412,998.127,104.524,0.025949
0.0231,0.1848,0.00230005,4.60035,0.00885465,15,30,0.348532,998.471,104.56,0.0259632
0.0232,0.1856,0.00232981,4.601,0.00885589,15,30,0.348652,998.816,104.596,0.0259917
0.0233,0.1864,0.00235984,4.60164,0.00885712,15,30,0.348773,999.16,104.632,0.0259917
0.0234,0.1872,0.00239012,4.60228,0.00885836,15,30,0.348892,999.503,104.668,0.0260059
0.0235,0.188,0.00242066,4.60292,0.00885959,15,30,0.349012,999.846,104.704,0.0260059
0.0236,0.1888,0.00245146,4.60356,0.00886082,15,30,0.349132,1000.19,104.74,0.0260201
0.0237,0.1896,0.00248252,4.60419,0.00886205,15,30,0.349252,1000.53,104.775,0.0260201
0.0238,0.1904,0.00251384,4.60483,0.00886328,15,30,0.349371,1000.87,104.811,0.0260201
0.0239,0.1912,0.00254543,4.60547,0.0088645,15,30,0.34949,1001.22,104.847,0.0260343
0.024,0.192,0.00257728,4.60611,0.00886573,15,30,0.34961,1001.56,104.883,0.0260343
0.0241,0.1928,0.00260939,4.60675,0.00886696,15,30,0.349729,1001.9,104.919,0.0260343
0.0242,0.1936,0.00264177,4.60738,0.00886818,15,30,0.349848,1002.24,104.954,0.0260485
0.0243,0.1944,0.00267442,4.60802,0.00886941,15,30,0.349967,1002.58,104.99,0.0260343
0.0244,0.1952,0.00270733,4.60866,0.00887063,15,30,0.350086,1002.92,105.026,0.0260485
0.0245,0.196,0.00274051,4.60929,0.00887186,15,30,0.350205,1003.26,105.062,0.0260485
0.0246,0.1968,0.00277396,4.60993,0.00887308,15,30,0.350324,1003.6,105.097,0.0260485
0.0247,0.1976,0.00280768,4.61056,0.0088743,15,30,0.350443,1003.94,105.133,0.0260485
0.0248,0.1984,0.00284167,4.6112,0.00887553,15,30,0.350561,1004.28,105.168,0.0260485
0.0249,0.1992,0.00287593,4.61183,0.00887675,15,30,0.35068,1004.62,105.204,0.0260627
0.025,0.2,0.00291047,4.61247,0.00887797,15,30,0.350799,1004.96,105.24,0.0260627
0.0251,0.2008,0.00294527,4.6131,0.00887919,15,30,0.350917,1005.3,105.275,0.0260627
0.0252,0.2016,0.00298035,4.61373,0.00888041,15,30,0.351035,1005.64,105.311,0.0260627
0.0253,0.2024,0.00301571,4.61437,0.00888163,15,30,0.351154,1005.98,105.346,0.0260627
0.0254,0.2032,0.00305134,4.615,0.00888285,15,30,0.351272,1006.32,105.382,0.0260627
0.0255,0.204,0.00308725,4.61563,0.00888407,15,30,0.35139,1006.66,105.417,0.0260769
0.0256,0.2048,0.00312344,4.61627,0.00888528,15,30,0.351508,1007,105.452,0.0260769
0.0257,0.2056,0.0031599,4.6169,0.0088865,15,30,0.351626,1007.33,105.488,0.0260769
0.0258,0.2064,0.00319665,4.61753,0.00888772,15,30,0.351744,1007.67,105.523,0.0260769
0.0259,0.2072,0.00323367,4.61816,0.00888893,15,30,0.351862,1008.01,105.559,0.0260769
0.026,0.208,0.00327097,4.61879,0.00889015,15,30,0.35198,1008.35,105.594,0.0260911
0.0261,0.2088,0.00330856,4.61943,0.00889136,15,30,0.352098,1008.69,105.629,0.0260911
0.0262,0.2096,0.00334643,4.62006,0.00889258,15,30,0.352215,1009.02,105.665,0.0260769
0.0263,0.2104,0.00338454,4.6208,0.00889401,15,30,0.352354,1009.42,105.706,0.0203499
0.0264,0.2112,0.00342286,4.6216,0.00889554,15,30,0.352503,1009.85,105.751,0.0216573
0.0265,0.212,0.0034614,4.62237,0.00889703,15,30,0.352646,1010.26,105.794,0.0227374
0.0266,0.2128,0.00350019,4.6231,0.00889844,15,30,0.352783,1010.65,105.835,0.0235474
0.0267,0.2136,0.00353922,4.62381,0.00889981,15,30,0.352916,1011.03,105.875,0.0241727
0.0268,0.2144,0.00357852,4.6245,0.00890113,15,30,0.353044,1011.4,105.913,0.0246416
0.0269,0.2152,0.00361809,4.62517,0.00890243,15,30,0.35317,1011.76,105.951,0.0250111
0.027,0.216,0.00365794,4.62584,0.0089037,15,30,0.353293,1012.11,105.988,0.0252953
0.0271,0.2168,0.00369806,4.62649,0.00890496,15,30,0.353415,1012.46,106.024,0.0255085
0.0272,0.2176,0.00373847,4.62714,0.0089062,15,30,0.353535,1012.8,106.061,0.025679
0.0273,0.2184,0.00377916,4.62778,0.00890744,15,30,0.353654,1013.15,106.096,0.0258069
