Time,Vo,Pe,S2.Pm,S2.Cp,S2.pitch,S2.v_ms,S2.lambda,S2.RPM,S2.rad_s,S2.torque
0.0023,0.0184,1.81243e-006,1.99724,0.00974779,15,22,0.431463,906.436,94.9218,0.019412
0.0024,0.0192,2.07764e-006,1.99727,0.00974796,15,22,0.431478,906.468,94.9251,0.0193552
0.0025,0.02,2.36679e-006,1.99731,0.00974813,15,22,0.431493,906.501,94.9285,0.0192841
0.0026,0.0208,2.68081e-006,1.99735,0.00974831,15,22,0.43151,906.535,94.9321,0.0192273
0.0027,0.0216,3.02057e-006,1.99739,0.0097485,15,22,0.431526,906.57,94.9358,0.0191562
0.0028,0.0224,3.38696e-006,1.99743,0.0097487,15,22,0.431544,906.606,94.9396,0.0190994
0.0029,0.0232,3.78087e-006,1.99747,0.0097489,15,22,0.431562,906.644,94.9435,0.0190283
0.003,0.024,4.20315e-006,1.99751,0.00974911,15,22,0.43158,906.683,94.9476,0.0189573
0.0031,0.0248,4.65466e-006,1.99755,0.00974933,15,22,0.431599,906.723,94.9519,0.0189004
0.0032,0.0256,5.13624e-006,1.9976,0.00974955,15,22,0.431619,906.765,94.9562,0.0188152
0.0033,0.0264,5.64873e-006,1.99765,0.00974978,15,22,0.43164,906.808,94.9607,0.0187583
0.0034,0.0272,6.19294e-006,1.9977,0.00975002,15,22,0.431661,906.852,94.9653,0.0186873
0.0035,0.028,6.76971e-006,1.99775,0.00975026,15,22,0.431682,906.898,94.9701,0.0186162
0.0036,0.0288,7.37984e-006,1.9978,0.00975051,15,22,0.431705,906.944,94.975,0.0185452
0.0037,0.0296,8.02411e-006,1.99785,0.00975077,15,22,0.431727,906.992,94.98,0.0184883
0.0038,0.0304,8.70333e-006,1.9979,0.00975104,15,22,0.431751,907.042,94.9852,0.0184173
0.0039,0.0312,9.41828e-006,1.99796,0.00975131,15,22,0.431775,907.092,94.9905,0.0183462
0.004,0.032,1.01697e-005,1.99802,0.00975159,15,22,0.4318,907.144,94.9959,0.0182752
0.0041,0.0328,1.09584e-005,1.99808,0.00975187,15,22,0.431825,907.198,95.0015,0.0182183
0.0042,0.0336,1.17851e-005,1.99814,0.00975217,15,22,0.431851,907.252,95.0072,0.0181473
0.0043,0.0344,1.26506e-005,1.9982,0.00975247,15,22,0.431877,907.308,95.013,0.0180904
0.0044,0.0352,1.35556e-005,1.99826,0.00975277,15,22,0.431905,907.365,95.019,0.0180194
0.0045,0.036,1.45007e-005,1.99832,0.00975308,15,22,0.431932,907.423,95.0251,0.0179483
0.0046,0.0368,1.54869e-005,1.99839,0.0097534,15,22,0.431961,907.482,95.0313,0.0178915
0.0047,0.0376,1.65147e-005,1.99846,0.00975373,15,22,0.431989,907.543,95.0377,0.0178062
0.0048,0.0384,1.75849e-005,1.99852,0.00975406,15,22,0.432019,907.605,95.0442,0.0177494
0.0049,0.0392,1.86981e-005,1.99859,0.0097544,15,22,0.432049,907.668,95.0508,0.0176925
0.005,0.04,1.98551e-005,1.99866,0.00975475,15,22,0.43208,907.733,95.0575,0.0176215
0.0051,0.0408,2.10565e-005,1.99874,0.0097551,15,22,0.432111,907.798,95.0644,0.0175646
0.0052,0.0416,2.2303e-005,1.99881,0.00975546,15,22,0.432143,907.865,95.0714,0.0174936
0.0053,0.0424,2.35953e-005,1.99889,0.00975582,15,22,0.432175,907.933,95.0785,0.0174367
0.0054,0.0432,2.49341e-005,1.99896,0.0097562,15,22,0.432208,908.002,95.0858,0.0173799
0.0055,0.044,2.63199e-005,1.99904,0.00975657,15,22,0.432242,908.073,95.0931,0.0173088
0.0056,0.0448,2.77534e-005,1.99912,0.00975696,15,22,0.432276,908.144,95.1006,0.0172378
0.0057,0.0456,2.92354e-005,1.9992,0.00975735,15,22,0.43231,908.217,95.1083,0.0171809
0.0058,0.0464,3.07601e-005,1.99932,0.00975796,15,22,0.432364,908.33,95.1201,0.0133582
0.0059,0.0472,3.23235e-005,1.99947,0.00975868,15,22,0.432428,908.464,95.1342,0.0141398
0.006,0.048,3.39285e-005,1.99961,0.00975935,15,22,0.432488,908.589,95.1473,0.0147793
0.0061,0.0488,3.55778e-005,1.99973,0.00975997,15,22,0.432542,908.704,95.1593,0.0152482
0.0062,0.0496,3.72735e-005,1.99985,0.00976054,15,22,0.432593,908.81,95.1704,0.0156177
0.0063,0.0504,3.90174e-005,1.99996,0.00976108,15,22,0.432641,908.911,95.181,0.0158735
0.0064,0.0512,4.0811e-005,2.00007,0.0097616,15,22,0.432687,909.008,95.1911,0.0160441
0.0065,0.052,4.26555e-005,2.00017,0.00976211,15,22,0.432731,909.102,95.2009,0.016172
0.0066,0.0528,4.45523e-005,2.00027,0.0097626,15,22,0.432775,909.193,95.2105,0.016243
0.0067,0.0536,4.65021e-005,2.00037,0.00976309,15,22,0.432818,909.284,95.22,0.0162999
0.0068,0.0544,4.85061e-005,2.00047,0.00976357,15,22,0.432861,909.374,95.2294,0.0163141
0.0069,0.0552,5.05649e-005,2.00057,0.00976405,15,22,0.432904,909.463,95.2388,0.0163283
0.007,0.056,5.26793e-005,2.00067,0.00976453,15,22,0.432946,909.553,95.2482,0.0162999
0.0071,0.0568,5.48501e-005,2.00077,0.00976502,15,22,0.432989,909.643,95.2576,0.0162856
0.0072,0.0576,5.70779e-005,2.00087,0.0097655,15,22,0.433032,909.733,95.267,0.0162572
0.0073,0.0584,5.93632e-005,2.00097,0.00976599,15,22,0.433075,909.824,95.2766,0.0162146
0.0074,0.0592,6.17068e-005,2.00107,0.00976649,15,22,0.433119,909.916,95.2862,0.016172
0.0075,0.06,6.41091e-005,2.00117,0.00976698,15,22,0.433163,910.009,95.2959,0.0161293
0.0076,0.0608,6.65708e-005,2.00127,0.00976749,15,22,0.433208,910.102,95.3057,0.0160867
0.0077,0.0616,6.90923e-005,2.00138,0.00976799,15,22,0.433252,910.196,95.3155,0.0160298
0.0078,0.0624,7.16741e-005,2.00148,0.00976851,15,22,0.433298,910.292,95.3255,0.0159872
0.0079,0.0632,7.43169e-005,2.00159,0.00976902,15,22,0.433344,910.388,95.3356,0.0159304
0.008,0.064,7.7021e-005,2.0017,0.00976955,15,22,0.43339,910.485,95.3458,0.0158735
0.0081,0.0648,7.9787e-005,2.00181,0.00977008,15,22,0.433437,910.583,95.3561,0.0158167
0.0082,0.0656,8.26154e-005,2.00191,0.00977061,15,22,0.433484,910.683,95.3665,0.015774
0.0083,0.0664,8.55065e-005,2.00203,0.00977115,15,22,0.433532,910.783,95.377,0.0157172
0.0084,0.0672,8.84609e-005,2.00214,0.00977169,15,22,0.43358,910.884,95.3876,0.0156604
0.0085,0.068,9.14791e-005,2.00225,0.00977224,15,22,0.433628,910.986,95.3983,0.0156035
0.0086,0.0688,9.45614e-005,2.00236,0.0097728,15,22,0.433678,911.09,95.4091,0.0155609
0.0087,0.0696,9.77083e-005,2.00248,0.00977336,15,22,0.433727,911.194,95.42,0.0154898
0.0088,0.0704,0.00010092,2.00259,0.00977393,15,22,0.433777,911.299,95.431,0.0154472
0.0089,0.0712,0.000104198,2.00271,0.0097745,15,22,0.433828,911.406,95.4422,0.0153904
0.009,0.072,0.000107541,2.00283,0.00977508,15,22,0.433879,911.513,95.4534,0.0153335
0.0091,0.0728,0.000110951,2.00295,0.00977566,15,22,0.433931,911.621,95.4648,0.0152909
0.0092,0.0736,0.000114427,2.00307,0.00977625,15,22,0.433983,911.731,95.4762,0.015234
0.0093,0.0744,0.00011797,2.00319,0.00977685,15,22,0.434035,911.841,95.4878,0.0151772
0.0094,0.0752,0.000121581,2.00332,0.00977744,15,22,0.434088,911.952,95.4994,0.0151203
0.0095,0.076,0.00012526,2.00344,0.00977805,15,22,0.434142,912.065,95.5112,0.0150777
0.0096,0.0768,0.000129007,2.00356,0.00977866,15,22,0.434196,912.178,95.5231,0.0150209
0.0097,0.0776,0.000132823,2.00369,0.00977928,15,22,0.43425,912.292,95.535,0.014964
0.0098,0.0784,0.000136708,2.00382,0.0097799,15,22,0.434305,912.408,95.5471,0.0149214
0.0099,0.0792,0.000140662,2.00395,0.00978052,15,22,0.43436,912.524,95.5593,0.0148646
0.01,0.08,0.000144686,2.00408,0.00978115,15,22,0.434416,912.641,95.5715,0.0148219
0.0101,0.0808,0.000148781,2.00421,0.00978179,15,22,0.434472,912.759,95.5839,0.0147509
0.0102,0.0816,0.000152945,2.00434,0.00978243,15,22,0.434529,912.878,95.5964,0.0147082
0.0103,0.0824,0.000157181,2.00447,0.00978308,15,22,0.434586,912.998,95.609,0.0146656
0.0104,0.0832,0.000161488,2.0046,0.00978373,15,22,0.434644,913.119,95.6216,0.0146088
0.0105,0.084,0.000165866,2.00474,0.00978439,15,22,0.434702,913.241,95.6344,0.0145519
0.0106,0.0848,0.000170316,2.00487,0.00978505,15,22,0.43476,913.364,95.6473,0.0145093
0.0107,0.0856,0.000174838,2.00501,0.00978572,15,22,0.434819,913.488,95.6602,0.0144524
0.0108,0.0864,0.000179433,2.00515,0.00978639,15,22,0.434879,913.613,95.6733,0.0144098
0.0109,0.0872,0.0001841,2.00529,0.00978707,15,22,0.434938,913.738,95.6864,0.014353
0.011,0.088,0.000188841,2.00543,0.00978775,15,22,0.434999,913.865,95.6997,0.0142961
0.0111,0.0888,0.000193655,2.00557,0.00978843,15,22,0.435059,913.992,95.713,0.0142535
0.0112,0.0896,0.000198543,2.00571,0.00978913,15,22,0.43512,914.121,95.7265,0.0142109
0.0113,0.0904,0.000203495,2.00589,0.00978999,15,22,0.435197,914.281,95.7433,0.0111413
0.0114,0.0912,0.000208504,2.00608,0.00979095,15,22,0.435281,914.459,95.7619,0.0117666
0.0115,0.092,0.000213574,2.00627,0.00979187,15,22,0.435362,914.629,95.7797,0.0122924
0.0116,0.0928,0.000218709,2.00645,0.00979274,15,22,0.435439,914.791,95.7967,0.0126619
0.0117,0.0936,0.000223912,2.00662,0.00979358,15,22,0.435513,914.946,95.8129,0.0129461
0.0118,0.0944,0.000229184,2.00679,0.00979439,15,22,0.435585,915.097,95.8287,0.013145
0.0119,0.0952,0.000234527,2.00695,0.00979519,15,22,0.435655,915.244,95.8441,0.0133014
0.012,0.096,0.000239943,2.00711,0.00979597,15,22,0.435724,915.389,95.8593,0.0134008
0.0121,0.0968,0.000245433,2.00727,0.00979674,15,22,0.435792,915.532,95.8743,0.0134577
0.0122,0.0976,0.000250998,2.00743,0.00979751,15,22,0.43586,915.675,95.8892,0.0135145
0.0123,0.0984,0.000256639,2.00758,0.00979827,15,22,0.435928,915.816,95.9041,0.0135145
0.0124,0.0992,0.000262355,2.00774,0.00979904,15,22,0.435995,915.958,95.9189,0.0135287
0.0125,0.1,0.000268148,2.0079,0.0097998,15,22,0.436062,916.099,95.9337,0.0135145
0.0126,0.1008,0.000274019,2.00805,0.00980056,15,22,0.43613,916.241,95.9485,0.0135145
0.0127,0.1016,0.000279967,2.00821,0.00980133,15,22,0.436197,916.383,95.9634,0.0134719
0.0128,0.1024,0.000285993,2.00837,0.0098021,15,22,0.436265,916.525,95.9783,0.0134577
0.0129,0.1032,0.000292097,2.00852,0.00980287,15,22,0.436333,916.668,95.9933,0.013415
0.013,0.104,0.00029828,2.00868,0.00980365,15,22,0.436402,916.812,96.0083,0.0133866
0.0131,0.1048,0.000304542,2.00884,0.00980442,15,22,0.43647,916.956,96.0234,0.013344
0.0132,0.1056,0.000310883,2.009,0.00980521,15,22,0.436539,917.101,96.0386,0.0133156
0.0133,0.1064,0.000317304,2.00916,0.00980599,15,22,0.436609,917.247,96.0539,0.0132729
0.0134,0.1072,0.000323804,2.00933,0.00980679,15,22,0.436678,917.394,96.0692,0.0132303
0.0135,0.108,0.000330384,2.00949,0.00980758,15,22,0.436748,917.541,96.0846,0.0131877
0.0136,0.1088,0.000337044,2.00965,0.00980838,15,22,0.436819,917.689,96.1001,0.013145
0.0137,0.1096,0.000343785,2.00982,0.00980918,15,22,0.43689,917.837,96.1157,0.0131024
0.0138,0.1104,0.000350606,2.00998,0.00980999,15,22,0.436961,917.987,96.1314,0.0130598
0.0139,0.1112,0.000357508,2.01015,0.0098108,15,22,0.437032,918.137,96.1471,0.0130171
0.014,0.112,0.00036449,2.01032,0.00981162,15,22,0.437104,918.288,96.1629,0.0129745
0.0141,0.1128,0.000371554,2.01049,0.00981244,15,22,0.437177,918.44,96.1788,0.0129319
0.0142,0.1136,0.000378699,2.01065,0.00981327,15,22,0.437249,918.593,96.1948,0.0128892
0.0143,0.1144,0.000385925,2.01082,0.00981409,15,22,0.437322,918.746,96.2109,0.0128466
0.0144,0.1152,0.000393233,2.011,0.00981493,15,22,0.437396,918.901,96.2271,0.012804
0.0145,0.116,0.000400622,2.01117,0.00981577,15,22,0.437469,919.056,96.2433,0.0127613
0.0146,0.1168,0.000408094,2.01134,0.00981661,15,22,0.437544,919.212,96.2596,0.0127187
0.0147,0.1176,0.000415647,2.01151,0.00981745,15,22,0.437618,919.368,96.276,0.0126761
0.0148,0.1184,0.000423283,2.01169,0.0098183,15,22,0.437693,919.525,96.2925,0.0126334
0.0149,0.1192,0.000431001,2.01186,0.00981916,15,22,0.437768,919.683,96.309,0.0125908
0.015,0.12,0.000438802,2.01204,0.00982002,15,22,0.437844,919.842,96.3257,0.0125624
0.0151,0.1208,0.000446685,2.01221,0.00982088,15,22,0.43792,920.002,96.3424,0.0125056
0.0152,0.1216,0.000454651,2.01239,0.00982175,15,22,0.437996,920.162,96.3592,0.0124629
0.0153,0.1224,0.0004627,2.01257,0.00982262,15,22,0.438073,920.323,96.376,0.0124345
0.0154,0.1232,0.000470831,2.01275,0.0098235,15,22,0.43815,920.485,96.393,0.0123777
0.0155,0.124,0.000479046,2.01293,0.00982437,15,22,0.438227,920.648,96.41,0.012335
0.0156,0.1248,0.000487345,2.01311,0.00982526,15,22,0.438305,920.811,96.4271,0.0123066
0.0157,0.1256,0.000495726,2.01329,0.00982615,15,22,0.438383,920.975,96.4443,0.012264
0.0158,0.1264,0.000504191,2.01348,0.00982704,15,22,0.438462,921.14,96.4616,0.0122213
0.0159,0.1272,0.00051274,2.01366,0.00982793,15,22,0.43854,921.306,96.4789,0.0121787
0.016,0.128,0.000521373,2.01384,0.00982883,15,22,0.43862,921.472,96.4963,0.0121503
0.0161,0.1288,0.000530089,2.01403,0.00982974,15,22,0.438699,921.639,96.5138,0.0121076
0.0162,0.1296,0.000538889,2.01422,0.00983064,15,22,0.438779,921.806,96.5313,0.012065
0.0163,0.1304,0.000547773,2.0144,0.00983156,15,22,0.438859,921.975,96.549,0.0120224
0.0164,0.1312,0.000556742,2.01459,0.00983247,15,22,0.43894,922.144,96.5667,0.011994
0.0165,0.132,0.000565794,2.01478,0.00983339,15,22,0.43902,922.314,96.5845,0.0119513
0.0166,0.1328,0.000574931,2.01497,0.00983431,15,22,0.439102,922.484,96.6023,0.0119087
0.0167,0.1336,0.000584141,2.01518,0.00983538,15,22,0.439195,922.68,96.6229,0.00940759
0.0168,0.1344,0.000593414,2.01542,0.00983652,15,22,0.439295,922.891,96.645,0.00993339
0.0169,0.1352,0.000602755,2.01565,0.00983763,15,22,0.439393,923.096,96.6664,0.0103455
0.017,0.136,0.000612169,2.01587,0.0098387,15,22,0.439487,923.294,96.6871,0.0106581
0.0171,0.1368,0.000621659,2.01608,0.00983974,15,22,0.439578,923.486,96.7072,0.0108855
0.0172,0.1376,0.000631226,2.01629,0.00984076,15,22,0.439668,923.674,96.727,0.011056
0.0173,0.1384,0.000640873,2.01649,0.00984177,15,22,0.439756,923.86,96.7464,0.0111839
0.0174,0.1392,0.000650601,2.0167,0.00984276,15,22,0.439844,924.044,96.7656,0.0112692
0.0175,0.14,0.000660411,2.0169,0.00984375,15,22,0.439931,924.226,96.7847,0.0113261
0.0176,0.1408,0.000670304,2.0171,0.00984474,15,22,0.440017,924.408,96.8038,0.0113545
0.0177,0.1416,0.000680281,2.0173,0.00984572,15,22,0.440103,924.589,96.8227,0.0113687
0.0178,0.1424,0.000690341,2.0175,0.0098467,15,22,0.440189,924.769,96.8416,0.0113687
0.0179,0.1432,0.000700487,2.01771,0.00984768,15,22,0.440275,924.95,96.8606,0.0113687
0.018,0.144,0.000710717,2.01791,0.00984866,15,22,0.440361,925.131,96.8795,0.0113545
0.0181,0.1448,0.000721033,2.01811,0.00984964,15,22,0.440448,925.312,96.8985,0.0113403
0.0182,0.1456,0.000731434,2.01831,0.00985062,15,22,0.440534,925.494,96.9175,0.0113118
0.0183,0.1464,0.000741921,2.01851,0.00985161,15,22,0.440621,925.675,96.9365,0.0112834
0.0184,0.1472,0.000752493,2.01871,0.0098526,15,22,0.440707,925.858,96.9556,0.011255
0.0185,0.148,0.000763151,2.01892,0.00985359,15,22,0.440794,926.041,96.9748,0.0112266
0.0186,0.1488,0.000773895,2.01912,0.00985459,15,22,0.440882,926.224,96.994,0.0111982
0.0187,0.1496,0.000784725,2.01933,0.00985558,15,22,0.440969,926.408,97.0132,0.0111839
0.0188,0.1504,0.000795641,2.01953,0.00985658,15,22,0.441057,926.592,97.0325,0.0111271
0.0189,0.1512,0.000806644,2.01974,0.00985759,15,22,0.441145,926.778,97.0519,0.0111129
0.019,0.152,0.000817732,2.01994,0.0098586,15,22,0.441233,926.963,97.0714,0.0110703
0.0191,0.1528,0.000828906,2.02015,0.00985961,15,22,0.441322,927.15,97.0909,0.0110418
0.0192,0.1536,0.000840167,2.02036,0.00986062,15,22,0.441411,927.336,97.1104,0.0109992
0.0193,0.1544,0.000851514,2.02057,0.00986164,15,22,0.4415,927.524,97.1301,0.0109708
0.0194,0.1552,0.000862947,2.02078,0.00986266,15,22,0.44159,927.712,97.1498,0.0109424
0.0195,0.156,0.000874466,2.02099,0.00986369,15,22,0.44168,927.901,97.1695,0.0108997
0.0196,0.1568,0.000886072,2.0212,0.00986472,15,22,0.44177,928.09,97.1894,0.0108713
0.0197,0.1576,0.000897764,2.02141,0.00986575,15,22,0.44186,928.28,97.2093,0.0108287
0.0198,0.1584,0.000909542,2.02162,0.00986678,15,22,0.441951,928.471,97.2292,0.0108002
0.0199,0.1592,0.000921406,2.02183,0.00986782,15,22,0.442042,928.662,97.2492,0.0107576
0.02,0.16,0.000933357,2.02205,0.00986886,15,22,0.442133,928.853,97.2693,0.0107292
0.0201,0.1608,0.000945394,2.02226,0.00986991,15,22,0.442225,929.046,97.2895,0.0107008
0.0202,0.1616,0.000957517,2.02247,0.00987096,15,22,0.442317,929.239,97.3097,0.0106724
0.0203,0.1624,0.000969726,2.02269,0.00987201,15,22,0.442409,929.432,97.3299,0.0106297
0.0204,0.1632,0.000982022,2.02291,0.00987306,15,22,0.442501,929.626,97.3502,0.0106013
0.0205,0.164,0.000994404,2.02312,0.00987412,15,22,0.442594,929.821,97.3706,0.0105729
0.0206,0.1648,0.00100687,2.02334,0.00987518,15,22,0.442687,930.016,97.3911,0.0105302
0.0207,0.1656,0.00101943,2.02356,0.00987625,15,22,0.44278,930.212,97.4116,0.010516
0.0208,0.1664,0.00103207,2.02378,0.00987732,15,22,0.442874,930.409,97.4322,0.0104734
0.0209,0.1672,0.00104479,2.024,0.00987839,15,22,0.442967,930.606,97.4528,0.0104308
0.021,0.168,0.00105761,2.02422,0.00987946,15,22,0.443061,930.803,97.4735,0.0104166
0.0211,0.1688,0.0010705,2.02444,0.00988054,15,22,0.443156,931.001,97.4942,0.0103739
0.0212,0.1696,0.00108349,2.02466,0.00988162,15,22,0.44325,931.2,97.5151,0.0103455
0.0213,0.1704,0.00109656,2.02488,0.00988271,15,22,0.443345,931.4,97.5359,0.0103171
0.0214,0.1712,0.00110972,2.0251,0.00988379,15,22,0.44344,931.599,97.5569,0.0102887
0.0215,0.172,0.00112296,2.02533,0.00988488,15,22,0.443536,931.8,97.5778,0.010246
0.0216,0.1728,0.00113629,2.02555,0.00988598,15,22,0.443631,932.001,97.5989,0.0102176
0.0217,0.1736,0.0011497,2.02578,0.00988707,15,22,0.443727,932.202,97.62,0.010175
0.0218,0.1744,0.0011632,2.026,0.00988817,15,22,0.443823,932.404,97.6412,0.0101466
0.0219,0.1752,0.00117679,2.02623,0.00988928,15,22,0.44392,932.607,97.6624,0.0101323
0.022,0.176,0.00119046,2.02646,0.00989038,15,22,0.444017,932.81,97.6837,0.0100897
0.0221,0.1768,0.0012042,2.02671,0.0098916,15,22,0.444123,933.034,97.7071,0.00804334
0.0222,0.1776,0.00121801,2.02697,0.00989289,15,22,0.444236,933.271,97.7319,0.00846967
0.0223,0.1784,0.00123189,2.02723,0.00989415,15,22,0.444346,933.502,97.7561,0.00881073
0.0224,0.1792,0.00124583,2.02748,0.00989538,15,22,0.444453,933.727,97.7797,0.00906653
0.0225,0.18,0.00125986,2.02773,0.00989658,15,22,0.444558,933.948,97.8028,0.00926548
0.0226,0.1808,0.00127396,2.02797,0.00989777,15,22,0.444662,934.166,97.8256,0.00939337
0.0227,0.1816,0.00128814,2.02821,0.00989894,15,22,0.444764,934.381,97.8482,0.00950706
0.0228,0.1824,0.0013024,2.02845,0.00990011,15,22,0.444866,934.595,97.8706,0.00957812
0.0229,0.1832,0.00131675,2.02869,0.00990127,15,22,0.444967,934.808,97.8928,0.00962075
0.023,0.184,0.00133117,2.02892,0.00990242,15,22,0.445068,935.02,97.915,0.00964917
0.0231,0.1848,0.00134568,2.02916,0.00990357,15,22,0.445169,935.231,97.9372,0.00966338
0.0232,0.1856,0.00136028,2.02939,0.00990473,15,22,0.44527,935.442,97.9593,0.00966338
0.0233,0.1864,0.00137496,2.02963,0.00990588,15,22,0.44537,935.654,97.9814,0.00964917
0.0234,0.1872,0.00138972,2.02987,0.00990703,15,22,0.445471,935.865,98.0035,0.00964917
0.0235,0.188,0.00140457,2.0301,0.00990818,15,22,0.445571,936.076,98.0257,0.00963496
0.0236,0.1888,0.0014195,2.03034,0.00990934,15,22,0.445672,936.288,98.0478,0.00962075
0.0237,0.1896,0.00143452,2.03058,0.00991049,15,22,0.445773,936.5,98.07,0.00960654
0.0238,0.1904,0.00144962,2.03081,0.00991165,15,22,0.445874,936.712,98.0923,0.00957812
0.0239,0.1912,0.00146481,2.03105,0.00991281,15,22,0.445975,936.925,98.1145,0.00954969
0.024,0.192,0.00148008,2.03129,0.00991397,15,22,0.446077,937.138,98.1369,0.00953548
0.0241,0.1928,0.00149544,2.03153,0.00991514,15,22,0.446178,937.352,98.1592,0.00949285
0.0242,0.1936,0.00151088,2.03177,0.00991631,15,22,0.44628,937.566,98.1816,0.00947864
0.0243,0.1944,0.00152641,2.03201,0.00991748,15,22,0.446382,937.78,98.2041,0.00945022
0.0244,0.1952,0.00154202,2.03225,0.00991865,15,22,0.446485,937.995,98.2266,0.00943601
0.0245,0.196,0.00155772,2.03249,0.00991983,15,22,0.446587,938.21,98.2492,0.00939337
0.0246,0.1968,0.0015735,2.03273,0.00992101,15,22,0.44669,938.426,98.2718,0.00937916
0.0247,0.1976,0.00158937,2.03297,0.00992219,15,22,0.446793,938.643,98.2944,0.00933653
0.0248,0.1984,0.00160532,2.03321,0.00992337,15,22,0.446896,938.859,98.3171,0.00930811
0.0249,0.1992,0.00162135,2.03346,0.00992456,15,22,0.446999,939.077,98.3399,0.0092939
0.025,0.2,0.00163747,2.0337,0.00992575,15,22,0.447103,939.294,98.3627,0.00926548
0.0251,0.2008,0.00165367,2.03395,0.00992694,15,22,0.447207,939.513,98.3855,0.00923706
0.0252,0.2016,0.00166996,2.03419,0.00992814,15,22,0.447311,939.731,98.4084,0.00920863
0.0253,0.2024,0.00168633,2.03444,0.00992934,15,22,0.447415,939.951,98.4314,0.00918021
0.0254,0.2032,0.00170278,2.03468,0.00993054,15,22,0.44752,940.17,98.4544,0.009166
0.0255,0.204,0.00171932,2.03493,0.00993174,15,22,0.447625,940.39,98.4774,0.00913758
0.0256,0.2048,0.00173594,2.03518,0.00993294,15,22,0.44773,940.611,98.5005,0.00909495
0.0257,0.2056,0.00175265,2.03542,0.00993415,15,22,0.447835,940.832,98.5237,0.00908074
0.0258,0.2064,0.00176943,2.03567,0.00993536,15,22,0.44794,941.053,98.5469,0.00905231
0.0259,0.2072,0.00178631,2.03592,0.00993658,15,22,0.448046,941.275,98.5701,0.00902389
0.026,0.208,0.00180326,2.03617,0.00993779,15,22,0.448152,941.498,98.5934,0.00899547
0.0261,0.2088,0.0018203,2.03642,0.00993901,15,22,0.448258,941.72,98.6167,0.00898126
0.0262,0.2096,0.00183742,2.03667,0.00994023,15,22,0.448364,941.944,98.6401,0.00893863
0.0263,0.2104,0.00185462,2.03692,0.00994146,15,22,0.448471,942.167,98.6635,0.00892442
0.0264,0.2112,0.00187191,2.03717,0.00994269,15,22,0.448577,942.392,98.687,0.008896
0.0265,0.212,0.00188928,2.03742,0.00994392,15,22,0.448684,942.616,98.7105,0.00886757
0.0266,0.2128,0.00190673,2.03768,0.00994515,15,22,0.448791,942.841,98.7341,0.00885336
0.0267,0.2136,0.00192426,2.03793,0.00994638,15,22,0.448899,943.067,98.7577,0.00881073
0.0268,0.2144,0.00194188,2.03818,0.00994762,15,22,0.449006,943.293,98.7814,0.00879652
0.0269,0.2152,0.00195958,2.03844,0.00994886,15,22,0.449114,943.519,98.8051,0.0087681
0.027,0.216,0.00197736,2.03869,0.0099501,15,22,0.449222,943.746,98.8288,0.00873968
0.0271,0.2168,0.00199522,2.03895,0.00995134,15,22,0.44933,943.973,98.8526,0.00871125
