Time,Vo,Pe,S2.Pm,S2.Cp,S2.pitch,S2.v_ms,S2.lambda,S2.RPM,S2.rad_s,S2.torque
0.0096,0.0768,0.000135824,2.5035,0.00941148,15,24,0.401136,919.335,96.2726,0.0169393
0.0097,0.0776,0.000139928,2.50372,0.00941231,15,24,0.401211,919.509,96.2908,0.0168967
0.0098,0.0784,0.000144109,2.50394,0.00941314,15,24,0.401288,919.683,96.309,0.0168683
0.0099,0.0792,0.000148368,2.50416,0.00941397,15,24,0.401364,919.858,96.3273,0.0168257
0.01,0.08,0.000152707,2.50438,0.00941481,15,24,0.40144,920.034,96.3457,0.016783
0.0101,0.0808,0.000157125,2.50461,0.00941564,15,24,0.401517,920.21,96.3642,0.0167546
0.0102,0.0816,0.000161622,2.50483,0.00941649,15,24,0.401594,920.387,96.3827,0.0167262
0.0103,0.0824,0.000166201,2.50506,0.00941733,15,24,0.401672,920.564,96.4013,0.0166835
0.0104,0.0832,0.00017086,2.50528,0.00941818,15,24,0.40175,920.742,96.4199,0.0166409
0.0105,0.084,0.0001756,2.50551,0.00941903,15,24,0.401828,920.921,96.4387,0.0165983
0.0106,0.0848,0.000180423,2.50574,0.00941989,15,24,0.401906,921.101,96.4575,0.0165556
0.0107,0.0856,0.000185328,2.50596,0.00942074,15,24,0.401985,921.281,96.4763,0.0165272
0.0108,0.0864,0.000190316,2.50619,0.0094216,15,24,0.402064,921.462,96.4952,0.0164988
0.0109,0.0872,0.000195387,2.50642,0.00942247,15,24,0.402143,921.643,96.5142,0.0164562
0.011,0.088,0.000200542,2.50665,0.00942333,15,24,0.402222,921.825,96.5333,0.0164135
0.0111,0.0888,0.000205782,2.50688,0.0094242,15,24,0.402302,922.008,96.5524,0.0163851
0.0112,0.0896,0.000211095,2.50716,0.00942525,15,24,0.402397,922.227,96.5754,0.012875
0.0113,0.0904,0.000216474,2.50747,0.00942639,15,24,0.402502,922.466,96.6004,0.013614
0.0114,0.0912,0.000221923,2.50776,0.00942748,15,24,0.402602,922.696,96.6245,0.0142251
0.0115,0.092,0.000227447,2.50804,0.00942853,15,24,0.402698,922.916,96.6475,0.0146798
0.0116,0.0928,0.000233049,2.5083,0.00942954,15,24,0.40279,923.128,96.6697,0.0150351
0.0117,0.0936,0.000238731,2.50856,0.00943052,15,24,0.40288,923.334,96.6913,0.0152909
0.0118,0.0944,0.000244495,2.50882,0.00943148,15,24,0.402968,923.535,96.7124,0.0154898
0.0119,0.0952,0.000250344,2.50907,0.00943243,15,24,0.403055,923.734,96.7332,0.0156177
0.012,0.096,0.000256279,2.50932,0.00943336,15,24,0.403141,923.93,96.7537,0.0157172
0.0121,0.0968,0.000262301,2.50957,0.00943429,15,24,0.403226,924.125,96.7741,0.015774
0.0122,0.0976,0.000268411,2.50981,0.00943522,15,24,0.40331,924.318,96.7944,0.0158167
0.0123,0.0984,0.000274609,2.51006,0.00943614,15,24,0.403394,924.511,96.8146,0.0158451
0.0124,0.0992,0.000280897,2.5103,0.00943705,15,24,0.403478,924.704,96.8348,0.0158593
0.0125,0.1,0.000287276,2.51055,0.00943797,15,24,0.403562,924.896,96.8549,0.0158593
0.0126,0.1008,0.000293745,2.51079,0.00943889,15,24,0.403646,925.089,96.875,0.0158451
0.0127,0.1016,0.000300307,2.51103,0.00943981,15,24,0.40373,925.281,96.8952,0.0158309
0.0128,0.1024,0.00030696,2.51128,0.00944073,15,24,0.403814,925.474,96.9154,0.0158167
0.0129,0.1032,0.000313706,2.51152,0.00944165,15,24,0.403898,925.667,96.9356,0.0158025
0.013,0.104,0.000320545,2.51177,0.00944257,15,24,0.403983,925.86,96.9559,0.0157598
0.0131,0.1048,0.000327477,2.51202,0.0094435,15,24,0.404067,926.054,96.9762,0.0157456
0.0132,0.1056,0.000334504,2.51226,0.00944442,15,24,0.404152,926.249,96.9965,0.0157172
0.0133,0.1064,0.000341624,2.51251,0.00944535,15,24,0.404237,926.443,97.0169,0.0156888
0.0134,0.1072,0.00034884,2.51276,0.00944629,15,24,0.404322,926.639,97.0374,0.0156604
0.0135,0.108,0.000356151,2.51301,0.00944722,15,24,0.404408,926.835,97.0579,0.0156319
0.0136,0.1088,0.000363558,2.51326,0.00944816,15,24,0.404494,927.031,97.0785,0.0155893
0.0137,0.1096,0.00037106,2.51351,0.0094491,15,24,0.404579,927.228,97.0991,0.0155609
0.0138,0.1104,0.00037866,2.51376,0.00945004,15,24,0.404666,927.425,97.1198,0.0155325
0.0139,0.1112,0.000386355,2.51401,0.00945099,15,24,0.404752,927.623,97.1405,0.015504
0.014,0.112,0.000394149,2.51426,0.00945194,15,24,0.404839,927.822,97.1613,0.0154614
0.0141,0.1128,0.000402039,2.51451,0.00945289,15,24,0.404926,928.021,97.1821,0.015433
0.0142,0.1136,0.000410028,2.51477,0.00945384,15,24,0.405013,928.221,97.203,0.0154046
0.0143,0.1144,0.000418114,2.51502,0.0094548,15,24,0.4051,928.421,97.224,0.0153761
0.0144,0.1152,0.0004263,2.51528,0.00945576,15,24,0.405188,928.621,97.245,0.0153477
0.0145,0.116,0.000434584,2.51553,0.00945672,15,24,0.405275,928.823,97.2661,0.0153193
0.0146,0.1168,0.000442968,2.51579,0.00945768,15,24,0.405363,929.024,97.2872,0.0152909
0.0147,0.1176,0.000451451,2.51605,0.00945865,15,24,0.405452,929.227,97.3084,0.0152625
0.0148,0.1184,0.000460035,2.5163,0.00945962,15,24,0.40554,929.43,97.3296,0.0152198
0.0149,0.1192,0.000468719,2.51656,0.00946059,15,24,0.405629,929.633,97.3509,0.0151914
0.015,0.12,0.000477503,2.51682,0.00946157,15,24,0.405718,929.837,97.3723,0.015163
0.0151,0.1208,0.000486389,2.51708,0.00946254,15,24,0.405807,930.041,97.3937,0.0151203
0.0152,0.1216,0.000495376,2.51734,0.00946352,15,24,0.405896,930.246,97.4152,0.0150919
0.0153,0.1224,0.000504465,2.5176,0.00946451,15,24,0.405986,930.452,97.4367,0.0150777
0.0154,0.1232,0.000513655,2.51787,0.00946549,15,24,0.406076,930.658,97.4582,0.0150351
0.0155,0.124,0.000522948,2.51813,0.00946648,15,24,0.406166,930.864,97.4799,0.0150067
0.0156,0.1248,0.000532344,2.51839,0.00946747,15,24,0.406256,931.071,97.5015,0.0149782
0.0157,0.1256,0.000541843,2.51866,0.00946846,15,24,0.406347,931.279,97.5233,0.0149498
0.0158,0.1264,0.000551445,2.51892,0.00946946,15,24,0.406438,931.487,97.5451,0.0149214
0.0159,0.1272,0.00056115,2.51919,0.00947045,15,24,0.406529,931.695,97.5669,0.014893
0.016,0.128,0.00057096,2.51945,0.00947146,15,24,0.40662,931.904,97.5888,0.0148503
0.0161,0.1288,0.000580873,2.51972,0.00947246,15,24,0.406711,932.114,97.6107,0.0148361
0.0162,0.1296,0.000590892,2.51999,0.00947346,15,24,0.406803,932.324,97.6327,0.0148077
0.0163,0.1304,0.000601015,2.52026,0.00947447,15,24,0.406895,932.534,97.6548,0.0147651
0.0164,0.1312,0.000611243,2.52052,0.00947548,15,24,0.406987,932.746,97.6769,0.0147509
0.0165,0.132,0.000621576,2.52079,0.0094765,15,24,0.407079,932.957,97.699,0.0147224
0.0166,0.1328,0.000632001,2.5211,0.00947766,15,24,0.407185,933.2,97.7245,0.0116103
0.0167,0.1336,0.000642505,2.52144,0.00947891,15,24,0.407299,933.462,97.7519,0.0122782
0.0168,0.1344,0.000653096,2.52176,0.00948012,15,24,0.40741,933.715,97.7784,0.0128182
0.0169,0.1352,0.000663779,2.52207,0.00948129,15,24,0.407516,933.959,97.8039,0.0132303
0.017,0.136,0.000674556,2.52237,0.00948243,15,24,0.40762,934.195,97.8287,0.0135287
0.0171,0.1368,0.000685432,2.52267,0.00948354,15,24,0.407721,934.427,97.853,0.0137561
0.0172,0.1376,0.000696409,2.52296,0.00948463,15,24,0.40782,934.655,97.8768,0.0139408
0.0173,0.1384,0.000707488,2.52324,0.00948571,15,24,0.407918,934.88,97.9004,0.0140545
0.0174,0.1392,0.000718672,2.52353,0.00948678,15,24,0.408016,935.103,97.9237,0.014154
0.0175,0.14,0.000729962,2.52381,0.00948784,15,24,0.408112,935.324,97.9469,0.0142109
0.0176,0.1408,0.000741358,2.52409,0.00948889,15,24,0.408208,935.545,97.97,0.0142393
0.0177,0.1416,0.000752862,2.52437,0.00948995,15,24,0.408304,935.765,97.993,0.0142677
0.0178,0.1424,0.000764474,2.52465,0.009491,15,24,0.4084,935.984,98.016,0.0142819
0.0179,0.1432,0.000776195,2.52493,0.00949205,15,24,0.408496,936.203,98.039,0.0142819
0.018,0.144,0.000788025,2.52521,0.0094931,15,24,0.408591,936.422,98.0619,0.0142819
0.0181,0.1448,0.000799965,2.52549,0.00949415,15,24,0.408687,936.641,98.0849,0.0142677
0.0182,0.1456,0.000812015,2.52577,0.00949521,15,24,0.408783,936.861,98.1078,0.0142535
0.0183,0.1464,0.000824176,2.52605,0.00949626,15,24,0.408878,937.08,98.1308,0.0142393
0.0184,0.1472,0.000836448,2.52633,0.00949731,15,24,0.408974,937.3,98.1538,0.0142251
0.0185,0.148,0.000848831,2.52661,0.00949837,15,24,0.40907,937.52,98.1769,0.0141966
0.0186,0.1488,0.000861325,2.52689,0.00949943,15,24,0.409167,937.741,98.2,0.0141682
0.0187,0.1496,0.000873932,2.52718,0.00950049,15,24,0.409263,937.962,98.2231,0.014154
0.0188,0.1504,0.00088665,2.52746,0.00950155,15,24,0.40936,938.183,98.2463,0.0141398
0.0189,0.1512,0.00089948,2.52774,0.00950262,15,24,0.409456,938.405,98.2695,0.0141114
0.019,0.152,0.000912424,2.52803,0.00950368,15,24,0.409553,938.627,98.2928,0.014083
0.0191,0.1528,0.00092548,2.52831,0.00950475,15,24,0.40965,938.849,98.3161,0.0140545
0.0192,0.1536,0.000938648,2.52859,0.00950582,15,24,0.409747,939.072,98.3394,0.0140403
0.0193,0.1544,0.000951931,2.52888,0.00950689,15,24,0.409845,939.295,98.3628,0.0139977
0.0194,0.1552,0.000965326,2.52917,0.00950797,15,24,0.409943,939.519,98.3862,0.0139835
0.0195,0.156,0.000978836,2.52945,0.00950905,15,24,0.41004,939.743,98.4097,0.0139551
0.0196,0.1568,0.000992459,2.52974,0.00951012,15,24,0.410138,939.968,98.4332,0.0139266
0.0197,0.1576,0.0010062,2.53003,0.00951121,15,24,0.410237,940.193,98.4568,0.0139124
0.0198,0.1584,0.00102005,2.53032,0.00951229,15,24,0.410335,940.418,98.4804,0.013884
0.0199,0.1592,0.00103401,2.5306,0.00951337,15,24,0.410433,940.644,98.504,0.0138556
0.02,0.16,0.00104809,2.53089,0.00951446,15,24,0.410532,940.87,98.5277,0.0138414
0.0201,0.1608,0.00106229,2.53118,0.00951555,15,24,0.410631,941.097,98.5515,0.013813
0.0202,0.1616,0.0010766,2.53147,0.00951664,15,24,0.41073,941.324,98.5752,0.0137845
0.0203,0.1624,0.00109103,2.53176,0.00951774,15,24,0.410829,941.552,98.5991,0.0137561
0.0204,0.1632,0.00110557,2.53206,0.00951883,15,24,0.410929,941.78,98.6229,0.0137419
0.0205,0.164,0.00112023,2.53235,0.00951993,15,24,0.411028,942.008,98.6468,0.0136993
0.0206,0.1648,0.001135,2.53264,0.00952103,15,24,0.411128,942.237,98.6708,0.0136851
0.0207,0.1656,0.00114989,2.53293,0.00952213,15,24,0.411228,942.466,98.6948,0.0136566
0.0208,0.1664,0.0011649,2.53323,0.00952324,15,24,0.411328,942.695,98.7188,0.0136282
0.0209,0.1672,0.00118002,2.53352,0.00952434,15,24,0.411429,942.925,98.7429,0.013614
0.021,0.168,0.00119526,2.53382,0.00952545,15,24,0.411529,943.156,98.767,0.0135856
0.0211,0.1688,0.00121061,2.53411,0.00952656,15,24,0.41163,943.386,98.7912,0.0135572
0.0212,0.1696,0.00122609,2.53441,0.00952768,15,24,0.411731,943.617,98.8154,0.0135429
0.0213,0.1704,0.00124167,2.5347,0.00952879,15,24,0.411832,943.849,98.8396,0.0135145
0.0214,0.1712,0.00125738,2.535,0.00952991,15,24,0.411933,944.081,98.8639,0.0134861
0.0215,0.172,0.00127321,2.5353,0.00953103,15,24,0.412034,944.313,98.8883,0.0134577
0.0216,0.1728,0.00128915,2.5356,0.00953215,15,24,0.412136,944.546,98.9126,0.0134435
0.0217,0.1736,0.00130521,2.5359,0.00953327,15,24,0.412238,944.779,98.937,0.013415
0.0218,0.1744,0.00132139,2.5362,0.00953439,15,24,0.41234,945.013,98.9615,0.0134008
0.0219,0.1752,0.00133767,2.53653,0.00953565,15,24,0.412454,945.274,98.9889,0.0106013
0.022,0.176,0.00135403,2.53689,0.00953699,15,24,0.412575,945.552,99.018,0.0112124
0.0221,0.1768,0.00137049,2.53723,0.0095383,15,24,0.412693,945.823,99.0463,0.0117097
0.0222,0.1776,0.00138706,2.53757,0.00953956,15,24,0.412807,946.085,99.0738,0.012065
0.0223,0.1784,0.00140372,2.5379,0.00954079,15,24,0.412919,946.341,99.1006,0.0123492
0.0224,0.1792,0.0014205,2.53822,0.009542,15,24,0.413029,946.592,99.1269,0.0125624
0.0225,0.18,0.00143739,2.53854,0.0095432,15,24,0.413137,946.84,99.1528,0.0127187
0.0226,0.1808,0.00145439,2.53885,0.00954438,15,24,0.413244,947.085,99.1785,0.0128182
0.0227,0.1816,0.0014715,2.53916,0.00954555,15,24,0.41335,947.328,99.204,0.0129035
0.0228,0.1824,0.00148874,2.53947,0.00954672,15,24,0.413455,947.57,99.2293,0.0129603
0.0229,0.1832,0.00150609,2.53978,0.00954788,15,24,0.41356,947.811,99.2545,0.0130029
0.023,0.184,0.00152356,2.54009,0.00954904,15,24,0.413665,948.051,99.2797,0.0130171
0.0231,0.1848,0.00154115,2.5404,0.0095502,15,24,0.41377,948.291,99.3048,0.0130456
0.0232,0.1856,0.00155885,2.54071,0.00955135,15,24,0.413874,948.53,99.3299,0.0130456
0.0233,0.1864,0.00157668,2.54101,0.00955251,15,24,0.413979,948.77,99.3549,0.0130314
0.0234,0.1872,0.00159463,2.54132,0.00955367,15,24,0.414083,949.009,99.38,0.0130314
0.0235,0.188,0.0016127,2.54163,0.00955482,15,24,0.414188,949.249,99.4051,0.0130314
0.0236,0.1888,0.00163089,2.54194,0.00955598,15,24,0.414293,949.489,99.4302,0.0130171
0.0237,0.1896,0.0016492,2.54225,0.00955714,15,24,0.414397,949.729,99.4553,0.0129887
0.0238,0.1904,0.00166763,2.54255,0.0095583,15,24,0.414502,949.969,99.4805,0.0129887
0.0239,0.1912,0.00168619,2.54286,0.00955946,15,24,0.414607,950.209,99.5057,0.0129603
0.024,0.192,0.00170487,2.54317,0.00956062,15,24,0.414712,950.45,99.5309,0.0129461
0.0241,0.1928,0.00172366,2.54348,0.00956178,15,24,0.414817,950.691,99.5561,0.0129319
0.0242,0.1936,0.00174258,2.54379,0.00956295,15,24,0.414922,950.932,99.5814,0.0129035
0.0243,0.1944,0.00176163,2.5441,0.00956412,15,24,0.415028,951.174,99.6067,0.0128892
0.0244,0.1952,0.00178079,2.54441,0.00956529,15,24,0.415133,951.416,99.632,0.0128608
0.0245,0.196,0.00180008,2.54472,0.00956646,15,24,0.415239,951.658,99.6574,0.0128324
0.0246,0.1968,0.00181949,2.54504,0.00956763,15,24,0.415345,951.901,99.6828,0.0128182
0.0247,0.1976,0.00183903,2.54535,0.0095688,15,24,0.415451,952.144,99.7083,0.012804
0.0248,0.1984,0.00185868,2.54566,0.00956998,15,24,0.415557,952.387,99.7337,0.0127756
0.0249,0.1992,0.00187846,2.54597,0.00957116,15,24,0.415664,952.631,99.7592,0.0127613
0.025,0.2,0.00189837,2.54629,0.00957234,15,24,0.41577,952.875,99.7848,0.0127329
0.0251,0.2008,0.00191839,2.5466,0.00957352,15,24,0.415877,953.119,99.8104,0.0127187
0.0252,0.2016,0.00193854,2.54692,0.0095747,15,24,0.415983,953.363,99.836,0.0127045
0.0253,0.2024,0.00195881,2.54723,0.00957589,15,24,0.41609,953.608,99.8616,0.0126761
0.0254,0.2032,0.00197921,2.54755,0.00957707,15,24,0.416197,953.854,99.8873,0.0126619
0.0255,0.204,0.00199973,2.54786,0.00957826,15,24,0.416304,954.099,99.913,0.0126334
0.0256,0.2048,0.00202037,2.54818,0.00957945,15,24,0.416412,954.345,99.9388,0.0126192
0.0257,0.2056,0.00204114,2.5485,0.00958064,15,24,0.416519,954.591,99.9646,0.0125908
0.0258,0.2064,0.00206203,2.54881,0.00958184,15,24,0.416627,954.838,99.9904,0.0125766
0.0259,0.2072,0.00208305,2.54913,0.00958303,15,24,0.416734,955.085,100.016,0.0125482
0.026,0.208,0.00210419,2.54945,0.00958423,15,24,0.416842,955.332,100.042,0.0125482
0.0261,0.2088,0.00212545,2.54977,0.00958543,15,24,0.41695,955.579,100.068,0.0125198
0.0262,0.2096,0.00214684,2.55009,0.00958663,15,24,0.417058,955.827,100.094,0.0125056
0.0263,0.2104,0.00216835,2.55041,0.00958783,15,24,0.417167,956.075,100.12,0.0124771
0.0264,0.2112,0.00218999,2.55073,0.00958903,15,24,0.417275,956.324,100.146,0.0124487
0.0265,0.212,0.00221175,2.55105,0.00959024,15,24,0.417384,956.573,100.172,0.0124345
0.0266,0.2128,0.00223364,2.55137,0.00959144,15,24,0.417492,956.822,100.198,0.0124061
0.0267,0.2136,0.00225565,2.55169,0.00959265,15,24,0.417601,957.071,100.224,0.0124061
0.0268,0.2144,0.00227778,2.55201,0.00959386,15,24,0.41771,957.321,100.25,0.0123777
0.0269,0.2152,0.00230004,2.55234,0.00959507,15,24,0.417819,957.571,100.277,0.0123492
0.027,0.216,0.00232243,2.55266,0.00959628,15,24,0.417928,957.821,100.303,0.012335
0.0271,0.2168,0.00234494,2.55298,0.0095975,15,24,0.418038,958.072,100.329,0.0123208
0.0272,0.2176,0.00236756,2.55334,0.00959884,15,24,0.418158,958.348,100.358,0.00979128
